instance,source,set,domain,cnf_sha256,solver,status,untimed_wall_ms,timing_valid,pool_workers
aim-200-1_6-yes1-4.cnf,SATLIB,aim,crafted_structured,2eb91adea9d2022773193772d6ee4c0e294f871781a7579c4be1f1c5c4f0d0d2,kissat,SATISFIABLE,66.957314,False,8
aim-200-2_0-no-1.cnf,SATLIB,aim,crafted_structured,4bf68984da5f2954f795b0326d5aca22969595ddd14d4b6b588b3828d48634cf,kissat,UNSATISFIABLE,67.419592,False,8
aim-200-2_0-no-2.cnf,SATLIB,aim,crafted_structured,3c9d24b4ae71e91a6207e1efc8d14516aecd62d2a3807d730eff139d3d539174,kissat,UNSATISFIABLE,66.561152,False,8
aim-200-2_0-no-3.cnf,SATLIB,aim,crafted_structured,99ec5da685fb5cc9c9b172badeb3e5829b8b3fc366156529ef1e6850ac700c1b,kissat,UNSATISFIABLE,67.242226,False,8
aim-200-2_0-no-4.cnf,SATLIB,aim,crafted_structured,b6dd7acba5b142ebc60dafdfb9115085d88d02d8f6af0f175e84efd3e72b5430,kissat,UNSATISFIABLE,67.329951,False,8
aim-200-2_0-yes1-1.cnf,SATLIB,aim,crafted_structured,1e933c104a814ddcb7eb8bc49f3d96b018d6e82fec4c7c9acad2951c96a64255,kissat,SATISFIABLE,35.056712,False,8
aim-200-2_0-yes1-2.cnf,SATLIB,aim,crafted_structured,ce13c0d07ed62bb16bf57c317c02a410c805ab639024043d9a7f95ad5aa056ac,kissat,SATISFIABLE,35.245624,False,8
aim-200-2_0-yes1-3.cnf,SATLIB,aim,crafted_structured,c8efe63e4409000dee460e7afd14fcd3a5f8ffb909dc1a3cb5fddb2e377c8935,kissat,SATISFIABLE,35.687157,False,8
aim-200-2_0-yes1-4.cnf,SATLIB,aim,crafted_structured,1e4fc24ee154bc252d47eb139e5ec715e9590821a2aa5db7195726947cd2ca7c,kissat,SATISFIABLE,67.78402,False,8
aim-200-3_4-yes1-1.cnf,SATLIB,aim,crafted_structured,1be1422d3c96d3c648f37842c9bf1d77e7d04422f88b2bb123376302621d55c5,kissat,SATISFIABLE,67.028163,False,8
aim-200-3_4-yes1-2.cnf,SATLIB,aim,crafted_structured,ba29d92681833ac0de43fb19e7fd4b525fd1c32c5b6029b9e04e7881560eeb22,kissat,SATISFIABLE,117.555535,False,8
aim-200-3_4-yes1-3.cnf,SATLIB,aim,crafted_structured,ad7eb1cd08d3d0e044cfe0ff5c6c16e9b965f8286580ec1087b9ba6492958e9d,kissat,SATISFIABLE,118.351585,False,8
aim-200-3_4-yes1-4.cnf,SATLIB,aim,crafted_structured,69fa85ba631884f7a07f9370604dd78b38499c5969bed2c776de2fdbaf124dc6,kissat,SATISFIABLE,118.1069,False,8
aim-200-6_0-yes1-1.cnf,SATLIB,aim,crafted_structured,9d6e633a05f2e00fe86963c5343d68d9c0172d40ebbc0fa6c97f8053d86dba4e,kissat,SATISFIABLE,67.700706,False,8
aim-200-6_0-yes1-2.cnf,SATLIB,aim,crafted_structured,2c1cee4d8f2b500c0a4dfaf54b34157ae7958139074b3323ef4feefcc98ae95e,kissat,SATISFIABLE,68.264826,False,8
aim-200-6_0-yes1-3.cnf,SATLIB,aim,crafted_structured,e55d0ccb9da3f988f487a14a07a49a8f7295d31af1c2bc113c650a6f8b44dfa7,kissat,SATISFIABLE,67.443807,False,8
aim-200-6_0-yes1-4.cnf,SATLIB,aim,crafted_structured,a45e471f297365c8d79636daa0a766c78b0cf2e4602ff92e49f55ee5c3bd0d20,kissat,SATISFIABLE,69.707419,False,8
aim-50-1_6-no-1.cnf,SATLIB,aim,crafted_structured,17d42ca0ef48f3a0523a4a9f0a9f683da9acdc9a61f175dc9e143398e6532a86,kissat,UNSATISFIABLE,68.617477,False,8
aim-50-1_6-no-2.cnf,SATLIB,aim,crafted_structured,643cb64c8ca29a2d675c55e92a5c5e21b8e28942b6ff2a59546741da9bcef738,kissat,UNSATISFIABLE,34.784359,False,8
aim-50-1_6-no-3.cnf,SATLIB,aim,crafted_structured,333822ad95baf32762a3aca8dca83c6075af460ab6a7a8502c2526553b862fcf,kissat,UNSATISFIABLE,34.700138,False,8
aim-50-1_6-no-4.cnf,SATLIB,aim,crafted_structured,f91126309de99027091fec88ec253725c5cd6fbc0f4fe9299263c91356123df0,kissat,UNSATISFIABLE,34.403575,False,8
aim-50-1_6-yes1-1.cnf,SATLIB,aim,crafted_structured,d96f1edb1db3d0e55a3ff0f7707517e41a79374acbb857df051e5441ab27657d,kissat,SATISFIABLE,34.674147,False,8
aim-50-1_6-yes1-2.cnf,SATLIB,aim,crafted_structured,17859c4aacfb1e1bbb263c355c5566ac08414b24e28bb740059517d942148396,kissat,SATISFIABLE,34.062069,False,8
aim-50-1_6-yes1-3.cnf,SATLIB,aim,crafted_structured,395f665ead93b51107fb12041b4cc868a193af0c9f914f8b2e50c4b134758ff1,kissat,SATISFIABLE,34.484591,False,8
aim-50-1_6-yes1-4.cnf,SATLIB,aim,crafted_structured,2896e9abbbb3c0531ef72dde496e857812956d89768b42bf00f18ec4e9456941,kissat,SATISFIABLE,34.941281,False,8
aim-50-2_0-no-1.cnf,SATLIB,aim,crafted_structured,44f315ec066bda038eefdce2fa25267cd9fe188b2afa99570accf60dde57900a,kissat,UNSATISFIABLE,67.180487,False,8
aim-50-2_0-no-2.cnf,SATLIB,aim,crafted_structured,3a9810e07f4df2e3d458d6c89bf4f4c289f9c868cade44dc09444f2d0a77fedc,kissat,UNSATISFIABLE,67.385665,False,8
aim-50-2_0-no-3.cnf,SATLIB,aim,crafted_structured,d2af23c0482ae82f33cff2e8d68d0c1709c1ba4864b02368197a6bf6dc60a2e5,kissat,UNSATISFIABLE,67.078376,False,8
aim-50-2_0-no-4.cnf,SATLIB,aim,crafted_structured,8a3a923e43963e5a81ab3a2440e4a6650d15b213adb09d2d1d77d67367f8b07e,kissat,UNSATISFIABLE,35.418009,False,8
aim-50-2_0-yes1-1.cnf,SATLIB,aim,crafted_structured,8be83f79b0f6ab10366d2f64d60c7a619654d108155091fe97167b931ba44784,kissat,SATISFIABLE,67.373509,False,8
aim-50-2_0-yes1-2.cnf,SATLIB,aim,crafted_structured,9c0e996a4c8c3a71fa34ed4451e358c87c8777d45675ad50c71e9a7d5a59661e,kissat,SATISFIABLE,35.228144,False,8
aim-50-2_0-yes1-3.cnf,SATLIB,aim,crafted_structured,5e9723b6ebe23d1a435555ba7d7785bb64d1fd5d67f5618a148eedac2f51cbd8,kissat,SATISFIABLE,35.161269,False,8
aim-50-2_0-yes1-4.cnf,SATLIB,aim,crafted_structured,748fe1ea9bcf40656bc6c0c31cc5e25f010393af839e249753a4ccc574d44f80,kissat,SATISFIABLE,35.14402,False,8
aim-50-3_4-yes1-1.cnf,SATLIB,aim,crafted_structured,34a3aa8968f9f75f98cf140c6d498eeba411fcf0309b019b73d5d0c1e347cb8e,kissat,SATISFIABLE,68.021208,False,8
aim-50-3_4-yes1-2.cnf,SATLIB,aim,crafted_structured,7f7db5a89f45981633ca62ccc690470fb7553e57f6ef996cb3a78cc15235fb5d,kissat,SATISFIABLE,68.838639,False,8
aim-50-3_4-yes1-3.cnf,SATLIB,aim,crafted_structured,6b17b7be91e557fbd577c7eda1d3da2e7e4615acb1d14eba7c0f91f199c937dd,kissat,SATISFIABLE,36.148228,False,8
aim-50-3_4-yes1-4.cnf,SATLIB,aim,crafted_structured,baa823e93d9247d67046995a9d36e5521848f0305864bc6d551bd4218bf7e065,kissat,SATISFIABLE,68.406591,False,8
aim-50-6_0-yes1-1.cnf,SATLIB,aim,crafted_structured,f914ea474f3dbd26023e4bc7ac6fc91355a6f4f2dc1b300b801971e6894acfb6,kissat,SATISFIABLE,35.47701,False,8
aim-50-6_0-yes1-2.cnf,SATLIB,aim,crafted_structured,a3c4735b2552e88578d132666ef3e16b336d6a66d9b99e39794c883e50f357de,kissat,SATISFIABLE,35.625783,False,8
aim-50-6_0-yes1-3.cnf,SATLIB,aim,crafted_structured,666bf8876c55be2a0523d9021a54140ab3c00dab3a936dc105f92e11ba33501c,kissat,SATISFIABLE,35.684351,False,8
aim-50-6_0-yes1-4.cnf,SATLIB,aim,crafted_structured,9afea2388b715d82eaf567c76418a44c9d65ff1648d27266db100272098ef328,kissat,SATISFIABLE,35.200972,False,8
jnh1.cnf,SATLIB,jnh,crafted_structured,59bb51f11ea36e0262ada113fb4120c11786e14b8d03979970efc580a80fd16e,kissat,SATISFIABLE,122.207894,False,8
jnh10.cnf,SATLIB,jnh,crafted_structured,08f38ec474ac112c2be38b8102a5945e84de8533029be6ef04bf76229ec5b08a,kissat,UNSATISFIABLE,68.248394,False,8
jnh11.cnf,SATLIB,jnh,crafted_structured,c92180afef4528e9f23fdab789624b46ee7668ae2247fddb79e8951b4733a79e,kissat,UNSATISFIABLE,69.540239,False,8
jnh12.cnf,SATLIB,jnh,crafted_structured,d0c8a5a63a480735ccb4b5c36c9b4048186594077a2384a16ac7d8a19e48ca62,kissat,SATISFIABLE,67.437499,False,8
jnh13.cnf,SATLIB,jnh,crafted_structured,203e5c70323c5ff6a22bcaea74205b40d8eb4a63f8740997d26091ce9ab7a351,kissat,UNSATISFIABLE,67.429321,False,8
jnh14.cnf,SATLIB,jnh,crafted_structured,a21d439d9e859c2cd15ed3672620a70bf9e63cbc873fe08060b8dbfd2bb21eb8,kissat,UNSATISFIABLE,35.077678,False,8
jnh15.cnf,SATLIB,jnh,crafted_structured,76138c7e2cdc4612582b4b45acffe852937a2846e77e090b678cfdc2d092dbad,kissat,UNSATISFIABLE,35.813211,False,8
jnh16.cnf,SATLIB,jnh,crafted_structured,60217887b85fc64a1821de535cb5ddeeef6a04ffd13232e81a52d3537cb089c9,kissat,UNSATISFIABLE,68.229304,False,8
jnh17.cnf,SATLIB,jnh,crafted_structured,a8198abcbfa914305a81b3d8d38479723074a1ac94a461800e88fd9385c0e223,kissat,SATISFIABLE,66.980177,False,8
jnh18.cnf,SATLIB,jnh,crafted_structured,75bc17e725c18d3ffccfb89b07b7b0c30e6c10c11d0f2f928f5661f8b1af0a9d,kissat,UNSATISFIABLE,66.551138,False,8
jnh19.cnf,SATLIB,jnh,crafted_structured,e38e1dee051b928dee79857a934502e7cef732820cf817f1b7aca8610fa7c238,kissat,UNSATISFIABLE,35.237733,False,8
jnh2.cnf,SATLIB,jnh,crafted_structured,153bbf42c89758c8bc4bc9a9b99bfa63bda76a8a76ea7b1d3a846904e26c1738,kissat,UNSATISFIABLE,35.682003,False,8
jnh20.cnf,SATLIB,jnh,crafted_structured,a9181730b8692e56e6e823a2376fe3246f9d3bb62bd0a5c3435492b3eb66124b,kissat,UNSATISFIABLE,34.702465,False,8
jnh201.cnf,SATLIB,jnh,crafted_structured,16758d80c349872a6ea45a663899d331c6677bda80b2bc65ec28f7b886a712cf,kissat,SATISFIABLE,117.77964,False,8
jnh202.cnf,SATLIB,jnh,crafted_structured,e43c52ec70ab115afc0d55b7559ee7641625fcab025fab70e9cad03510eba489,kissat,UNSATISFIABLE,35.529535,False,8
jnh203.cnf,SATLIB,jnh,crafted_structured,0f8ca301d8677cf415d500ac23e9281e18ce5a1c38036ba7d309c514c627e69a,kissat,UNSATISFIABLE,67.922521,False,8
jnh204.cnf,SATLIB,jnh,crafted_structured,a1b72d5a54d358f238bd4b648d3ee1dea750a7b4118e577fdb983466f71fb3bd,kissat,SATISFIABLE,117.346309,False,8
jnh205.cnf,SATLIB,jnh,crafted_structured,431d5009f524496106347c56373aa4f423ece65e17031cc765dd074f5bdb2b6b,kissat,SATISFIABLE,69.949061,False,8
jnh206.cnf,SATLIB,jnh,crafted_structured,d9475e7aa49e15b128caaeb45c97343b8f198d68fd49b848f9980c389100da64,kissat,UNSATISFIABLE,66.963898,False,8
jnh207.cnf,SATLIB,jnh,crafted_structured,9f0c4a07b5f9306156e44fbe664c45c46a34bb4d703e899eb8d559604777fa89,kissat,SATISFIABLE,35.160917,False,8
jnh208.cnf,SATLIB,jnh,crafted_structured,c9da7b3822dd9f961c8d8503d8cea415ae5167721ed4560efc219a1bf676f55e,kissat,UNSATISFIABLE,67.560595,False,8
jnh209.cnf,SATLIB,jnh,crafted_structured,0a100441796fac58d89f787e0b07232f77559be2f0554b37b85092e7aa080f2d,kissat,SATISFIABLE,35.301681,False,8
jnh210.cnf,SATLIB,jnh,crafted_structured,23b29c59ace9fdb63763e7e59f7d0fef5d7ed216fee15e56bf4b382744230348,kissat,SATISFIABLE,66.538786,False,8
jnh211.cnf,SATLIB,jnh,crafted_structured,77a90952737709dd56d6a21d62605cf916958ccb07135887b13884316a734ea9,kissat,UNSATISFIABLE,35.001649,False,8
jnh212.cnf,SATLIB,jnh,crafted_structured,c3a3b53990fe6a9ceddd45f54f2b0eb9e79455359aaa947fe6d34627dea6d92f,kissat,SATISFIABLE,117.025146,False,8
jnh213.cnf,SATLIB,jnh,crafted_structured,ee2ed1fef6143d9ad27af18460f43f9c9c373e3f6e99d5812c09d92833493ad6,kissat,SATISFIABLE,34.462302,False,8
jnh214.cnf,SATLIB,jnh,crafted_structured,6ccecc97eb99c4cfbdf615202c229115e2b0689022d135306c7355cef75227b4,kissat,UNSATISFIABLE,66.832247,False,8
jnh215.cnf,SATLIB,jnh,crafted_structured,804d8e72312ba1d8de2d397b30f53cfae8db9ad897b430bd1c6b3819e2b472e7,kissat,UNSATISFIABLE,34.367182,False,8
jnh216.cnf,SATLIB,jnh,crafted_structured,be10f43879405d56a9d7675b8e60677ac0f3157824975743f9814e2449d4765d,kissat,UNSATISFIABLE,34.337463,False,8
jnh217.cnf,SATLIB,jnh,crafted_structured,9b1d21fdbe1d7b441b2e9c4105e64501b441e3e5b87425488631d8dee38a374c,kissat,SATISFIABLE,167.18737,False,8
jnh218.cnf,SATLIB,jnh,crafted_structured,e830c89b8e4431a49065b65d99f3ade6ea8d9c4c69b2f756709d7d79b2c41f00,kissat,SATISFIABLE,71.137617,False,8
jnh219.cnf,SATLIB,jnh,crafted_structured,5075be1b2153a0614a4640c3e25e5389f2256e2b98dd4a40a6cc86651eedbf4a,kissat,UNSATISFIABLE,34.523666,False,8
jnh220.cnf,SATLIB,jnh,crafted_structured,2695124d24dad1e87f6bbf22bd6fbb8280c78f64536090abfc41acbb1c3fb466,kissat,SATISFIABLE,116.943748,False,8
jnh3.cnf,SATLIB,jnh,crafted_structured,81b2f1e0d92b0df45bb0aa1c9af136dd635dd94286d1a4109e303092f7297833,kissat,UNSATISFIABLE,67.056066,False,8
jnh301.cnf,SATLIB,jnh,crafted_structured,3fb160c2089e929056f9212838076565d1557deedcc7e767aa6b5b923e4e3ba8,kissat,SATISFIABLE,34.671207,False,8
jnh302.cnf,SATLIB,jnh,crafted_structured,8a80746dc2c6e2c5ddf20a810135aed3ca1180cd998c6e16ef560e6d782bed6c,kissat,UNSATISFIABLE,34.90796,False,8
jnh303.cnf,SATLIB,jnh,crafted_structured,4c6ca522a8ba072545bec483384ffd4f43fcd1a1dc0a784c001d3886b923bab5,kissat,UNSATISFIABLE,34.294361,False,8
jnh304.cnf,SATLIB,jnh,crafted_structured,5ad8ecd185009fd2c880be555a66714d0b6ffcc93c188dee5f44f2ec56d7b40e,kissat,UNSATISFIABLE,34.229341,False,8
jnh305.cnf,SATLIB,jnh,crafted_structured,588bda970c88fcf67365886cf965aa6360c013395342e60b72c8dba24093649b,kissat,UNSATISFIABLE,34.822616,False,8
jnh306.cnf,SATLIB,jnh,crafted_structured,293e73279e53bc33c47776545408680981baec68ce2c889e80157abd52101c06,kissat,UNSATISFIABLE,66.884643,False,8
jnh307.cnf,SATLIB,jnh,crafted_structured,778ace0e4674969df5acaa6a52cb4787893464721feb49909e1aa8f7e271a823,kissat,UNSATISFIABLE,34.128394,False,8
jnh308.cnf,SATLIB,jnh,crafted_structured,e77376ba5558adf899bd2a2af6e348b8498af6ac55efb299753edba9bf935b7e,kissat,UNSATISFIABLE,34.421103,False,8
jnh309.cnf,SATLIB,jnh,crafted_structured,ba66a076501847c05fc5b75cd13dece0f88a6cf98cd34a88dc4b1d3d0d45ef1b,kissat,UNSATISFIABLE,33.979509,False,8
jnh310.cnf,SATLIB,jnh,crafted_structured,1a60e7a01c35222e2679abc6f4dcdffc9c6d4034ac0438a16947e8e0320aa0df,kissat,UNSATISFIABLE,34.67385,False,8
jnh4.cnf,SATLIB,jnh,crafted_structured,2f6e36e4b0f872f0407e57d9dd2836d59d0f8265c65b626b9ab66883db8c0fac,kissat,UNSATISFIABLE,35.026981,False,8
jnh5.cnf,SATLIB,jnh,crafted_structured,ba70f21b5cfd40dab1d6acf8676c78cffdc1b50375758f0b8ba903a2402d22c5,kissat,UNSATISFIABLE,67.101578,False,8
jnh6.cnf,SATLIB,jnh,crafted_structured,5c00974bd5cca8d4eceafe68f16afd91005d7c520980e7e1c43d34b19c0c7c95,kissat,UNSATISFIABLE,34.080254,False,8
jnh7.cnf,SATLIB,jnh,crafted_structured,a7a3cf1925ae30c34ad1d5195b8082ef30bb1ab5d93d46e33617392caad2693f,kissat,SATISFIABLE,66.540337,False,8
jnh8.cnf,SATLIB,jnh,crafted_structured,dc8512d3de7f23768c58095f0863defe5bd5987127a207e92172430bfe5cd7be,kissat,UNSATISFIABLE,34.552138,False,8
jnh9.cnf,SATLIB,jnh,crafted_structured,eb21e1c2a4c88f4d80351f36c9beb2fa6ece3fe5c8fe8bbaeeb8c160fef78365,kissat,UNSATISFIABLE,67.713314,False,8
f1000.cnf,SATLIB,lran,random_control,c722620eb5d54842006ffaf6133a00bb6fd83c98fc4b355c41a5cdce6c00e93f,kissat,TIMEOUT,60058.488945,False,8
f2000.cnf,SATLIB,lran,random_control,b19c2c248e122c70e158fc951974912b4f9059f34c03435c9a538192053c2f7a,kissat,TIMEOUT,60047.216644,False,8
f600.cnf,SATLIB,lran,random_control,4a56a74dc94a050b0c89de6219946ce43ad3c69f2f70132e9a2079ef19008e65,kissat,TIMEOUT,60015.290089,False,8
uf250-01.cnf,SATLIB,uf250,random_control,3594d8a83c34352dc6aa0993d150ed9b7bbea7ec7ac53e3780215c148725cce2,kissat,UNKNOWN,18.252013,False,8
uf250-010.cnf,SATLIB,uf250,random_control,735aae87ee4bda4dbeab996472ed1af95b3694ccba87b72990b48fb7b9e091c9,kissat,UNKNOWN,17.98733,False,8
uf250-0100.cnf,SATLIB,uf250,random_control,d518bb7da769344c922fcf6d98cdb3c95f90e407a7fca37b4ca8514346e03ff9,kissat,UNKNOWN,34.316187,False,8
uf250-011.cnf,SATLIB,uf250,random_control,af56962376ca568b2b882e5a785b3a1cbd36cf21216d4c940a16d0a30c90ae2c,kissat,UNKNOWN,18.851978,False,8
uf250-012.cnf,SATLIB,uf250,random_control,fcc9bbe20270b01e49f7e0ccadbd6622192df61ed4bcd184500d89e028de91de,kissat,UNKNOWN,34.457757,False,8
uf250-013.cnf,SATLIB,uf250,random_control,6b41e928f7472c3a3c473f8032d0848f1e19a4fda0ce95c6c891baeacfe757ce,kissat,UNKNOWN,35.392864,False,8
uf250-014.cnf,SATLIB,uf250,random_control,6633f05c6424b1aea758ac2d063d3a200b9e86c2ea1d48b43d3d0b6a27d0165c,kissat,UNKNOWN,34.611864,False,8
uf250-015.cnf,SATLIB,uf250,random_control,6aa63112814a1adb52a3031f8f511129a3d33cb61debe5454815534ea605ccb4,kissat,UNKNOWN,19.226231,False,8
uf250-016.cnf,SATLIB,uf250,random_control,1c410b18e91510e2352d3c6189c450615bfc104424263f7cedbdd4d473201810,kissat,UNKNOWN,35.006761,False,8
uf250-017.cnf,SATLIB,uf250,random_control,05e799ed39c540c92e8d8ed07a8e29c23e30be6bc32ac0f0b8231f4a05bf7395,kissat,UNKNOWN,19.551479,False,8
uf250-018.cnf,SATLIB,uf250,random_control,9ffc39788fcbbebeca3ad5785788ea7ec3e3597c6b5f29e4c2e582d56477f082,kissat,UNKNOWN,35.412979,False,8
uf250-019.cnf,SATLIB,uf250,random_control,2c9b2977edad4ad0e534565d5a4cb1ff6008db731a336888040bdcc2cdd14a21,kissat,UNKNOWN,19.6597,False,8
uf250-02.cnf,SATLIB,uf250,random_control,a3fe49cad4dae624669c9579b7ab7493ee6da68b443086aef26de903eec309f9,kissat,UNKNOWN,34.293409,False,8
uf250-020.cnf,SATLIB,uf250,random_control,8a5a04d1b4f99b3c22cd3141f307aa8e02f49dc0d88d3639ce099113e8073253,kissat,UNKNOWN,17.858859,False,8
uf250-021.cnf,SATLIB,uf250,random_control,35d5f8bf2c498ab8832fda7b558f6062044dd75af50202719c21ef9131822439,kissat,UNKNOWN,34.175799,False,8
uf250-022.cnf,SATLIB,uf250,random_control,b93ffe2a24c919ff6eddafa80ed639361beb0ce835079436bb7d350a0d1d32fa,kissat,UNKNOWN,17.907403,False,8
uf250-023.cnf,SATLIB,uf250,random_control,51ddc2a8c64c2a3d8bf6f8e202ec0ac055c528ca71673b2eea9c09aac91c2540,kissat,UNKNOWN,33.691261,False,8
uf250-024.cnf,SATLIB,uf250,random_control,0f9d1b299214ad5d1cc3d85ca9fb7461254560ae3a32b8c33dabf92f9d43ebca,kissat,UNKNOWN,34.241828,False,8
uf250-025.cnf,SATLIB,uf250,random_control,52a635bc4f6de79f5d4aa293d9a97641fa9b4dcc98c3159cdcbb47a6d8b4a0ce,kissat,UNKNOWN,18.954015,False,8
uf250-026.cnf,SATLIB,uf250,random_control,b1e2527e90dfcf18b752199cd41c5d6862b785938eb62aa0cee916bd6325cbd0,kissat,UNKNOWN,18.246145,False,8
uf250-027.cnf,SATLIB,uf250,random_control,c27bcf1d5bedb9ba5d66095dc122a74da690efcc3f2e67530400fbf510607da8,kissat,UNKNOWN,34.63754,False,8
uf250-028.cnf,SATLIB,uf250,random_control,644d95ef3e2cbbfe06b36260e91ca9ec30be91e0a9f7a425932f68c1a0f9716b,kissat,UNKNOWN,18.790224,False,8
uf250-029.cnf,SATLIB,uf250,random_control,00dfc294b36cd4f33209ddc00783129ead68578fbf4936304bae40001ef1f051,kissat,UNKNOWN,18.632188,False,8
uf250-03.cnf,SATLIB,uf250,random_control,0022237576c67588663920d463870e7b96fefe4c65055fd18538b7f311303817,kissat,UNKNOWN,20.376141,False,8
uf250-030.cnf,SATLIB,uf250,random_control,92e9aa74d0fa1e3d2a6f68a7d5de17c3c8dac232faa914a3cc7002bc7245b9fe,kissat,UNKNOWN,34.964526,False,8
uf250-031.cnf,SATLIB,uf250,random_control,e0e23d9e9642afedcecefbe5f9a8d2627b4a4c38b9f757494308157f978235a6,kissat,UNKNOWN,36.967352,False,8
uf250-032.cnf,SATLIB,uf250,random_control,3979be25f6537ae99fa31d199faf1f2e9a678bf8d1d6e9bf6c338080d0b0623a,kissat,UNKNOWN,35.729399,False,8
uf250-033.cnf,SATLIB,uf250,random_control,4452bb3d74712b557f34abb7e46b018a2736369f7e78fc6caa3b68ea37ec571d,kissat,UNKNOWN,35.46046,False,8
uf250-034.cnf,SATLIB,uf250,random_control,a7be31ab97b8d5ea7c0180a912592dbbf8dc729632b7b91af19aabab2461a922,kissat,UNKNOWN,36.056162,False,8
uf250-035.cnf,SATLIB,uf250,random_control,433015450296f7b62b863c809eec6a882c17e34a3df96cb9c164668d09370a0e,kissat,UNKNOWN,37.091196,False,8
uf250-036.cnf,SATLIB,uf250,random_control,b638ede6b4d41c222bcedb053c31af4f3f92dd38c712c6e95193ca13b712ca8a,kissat,UNKNOWN,36.264445,False,8
uf250-037.cnf,SATLIB,uf250,random_control,efe6a12fbf70d24c1104648cf7a4674dc634c622a7781f1e275f9137e55bbb32,kissat,UNKNOWN,36.636998,False,8
uf250-038.cnf,SATLIB,uf250,random_control,7bb2d51b42574047df1e517d444291dbefe43304a565ed4bfea12c3ca2bf4304,kissat,UNKNOWN,36.214512,False,8
uf250-039.cnf,SATLIB,uf250,random_control,16404460a8974c06ab9862971a9710580255b3a95d93a6d6233fe3a22a0d1d79,kissat,UNKNOWN,35.923464,False,8
uf250-04.cnf,SATLIB,uf250,random_control,3b3ad65d2f108bd14139364fef4ce7acc6003940243a73901aeb66e1c12971b0,kissat,UNKNOWN,18.919139,False,8
uf250-040.cnf,SATLIB,uf250,random_control,3cb3748469d788cd04dd847d5f1ff21a4bc06fd1b830ea4d92e0ea7db35cf7cb,kissat,UNKNOWN,35.794724,False,8
uf250-041.cnf,SATLIB,uf250,random_control,b4220200aa5fc1070bc37cbdf5b3038f5a626d52fdb0270d5db5ffd71ee484df,kissat,UNKNOWN,36.012115,False,8
uf250-042.cnf,SATLIB,uf250,random_control,d881f80a7a1eaaf5bb5da68ac337cd806d04b90b64011db698acddf2a1e2c80f,kissat,UNKNOWN,34.923564,False,8
uf250-043.cnf,SATLIB,uf250,random_control,514294406937d44bec0c763260d81d564e7b11cb63adab279154c14773621512,kissat,UNKNOWN,34.724524,False,8
uf250-044.cnf,SATLIB,uf250,random_control,6deedc39175853227f7e4bc7fe939bfc0229561ba7c2d29fbb2c0047b19b88d8,kissat,UNKNOWN,35.254839,False,8
uf250-045.cnf,SATLIB,uf250,random_control,b9e6eb680b8b63867cd6ae5e486f278da2666114d1d5406c7f4f2976c1c0887a,kissat,UNKNOWN,37.644908,False,8
uf250-046.cnf,SATLIB,uf250,random_control,9e690f52f4f860f6644c85d17b551c1b3ebff54c047e1d6f68f5ff89ce02b8c1,kissat,UNKNOWN,36.917439,False,8
uf250-047.cnf,SATLIB,uf250,random_control,93522eea085fc05a6592a65d355356eb25f8125de8ff5f972e24b81dfcab3cdf,kissat,UNKNOWN,18.722152,False,8
uf250-048.cnf,SATLIB,uf250,random_control,8e428e23f8e1de245d12ce672ab0b8f5d939dc7e84207a0cc4d3126a4da2d608,kissat,UNKNOWN,34.656942,False,8
uf250-049.cnf,SATLIB,uf250,random_control,8fbbb4ce1d18f75a961aa8db9d32cffde2636d90cdcc52f9e155015cd748e199,kissat,UNKNOWN,35.208461,False,8
uf250-05.cnf,SATLIB,uf250,random_control,63d5c4c44ab91af5da04a88c3d20d91aa3e5e5aff51d8fb89238b6bc97196d43,kissat,UNKNOWN,34.367729,False,8
uf250-050.cnf,SATLIB,uf250,random_control,ca8f2cc6196b9baa34f1bf5a2a4bb2d343686fe50153c6cf3c07bf687c6a7fca,kissat,UNKNOWN,18.578953,False,8
uf250-051.cnf,SATLIB,uf250,random_control,62b3d30f379af42dc1122ed0e3fb71659178b80bb09b98be3f3903c74c9ed339,kissat,UNKNOWN,18.907591,False,8
uf250-052.cnf,SATLIB,uf250,random_control,4be74fe4c6835f07b52a58769bcfe52ac1a1648dd49126781ed51eb04ec38ea1,kissat,UNKNOWN,34.46458,False,8
uf250-053.cnf,SATLIB,uf250,random_control,88f243116e770963bc1ea7de64e6b52dbd36b979a65509a46fc27d00771a235a,kissat,UNKNOWN,37.143775,False,8
uf250-054.cnf,SATLIB,uf250,random_control,064780f6a457684d959647d426779bc226838ef1cf4cec509da6a9d1876e04db,kissat,UNKNOWN,20.838084,False,8
uf250-055.cnf,SATLIB,uf250,random_control,a44dccc3bd15a9207c6cd9c06816140a32f50d0885816cad76b7f1f19453e72c,kissat,UNKNOWN,37.638145,False,8
uf250-056.cnf,SATLIB,uf250,random_control,b421c2db6f7fa0ecdec2666ad60c09f7e934ef3bc5fd6062dec3c8f97e7e4015,kissat,UNKNOWN,19.927161,False,8
uf250-057.cnf,SATLIB,uf250,random_control,10bdae5f67aa4f2c6fdb1f68ee8032f1e292d42d3f832f3c8db98044be9e4b00,kissat,UNKNOWN,34.210257,False,8
uf250-058.cnf,SATLIB,uf250,random_control,24fb7aebd41b2ebe911a9011de1e7639185253aee47bcf3a7f47245f693c211d,kissat,UNKNOWN,18.345229,False,8
