seed,boxes,resources,demands,capacities,reachable,exhaustive_result,python_flow_result,native_flow_result,exhaustive_subset,exhaustive_ms,python_flow_ms,native_flow_ms,mismatch
700908,1,2,[2],"[2,1]","[[0,1]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.003797,0.015822,0.00105,False
700909,4,2,"[1,1,1,1]","[1,2]","[[0],[1],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 2]",0.014129,0.031801,0.003391,False
700910,3,2,"[1,1,1]","[2,3]","[[0,1],[0],[1]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.016007,0.020008,0.00186,False
700911,6,6,"[2,3,1,1,1,2]","[2,3,3,3,2,1]","[[1,2,5],[1,2,4,5],[0,1],[3,4],[0,2,3,4,5],[0,1,2,3]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.319423,0.05119,0.005673,False
700912,6,3,"[1,1,1,2,1,1]","[2,3,3]","[[1],[0,1,2],[1],[0,1],[1,2],[0,1,2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.180078,0.039759,0.004026,False
700913,1,5,[1],"[1,3,3,2,2]","[[0,1,2,3,4]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.005448,0.015299,0.001832,False
700914,1,2,[1],"[2,1]",[[1]],FEASIBLE,FEASIBLE,FEASIBLE,null,0.003363,0.010564,0.001092,False
700915,5,7,"[1,1,2,3,3]","[1,3,3,1,2,3,1]","[[0,3,6],[0,1,3,4,5,6],[0,1,2,3,4],[0,2,3,4,6],[0,1,2,3,4,5,6]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.172899,0.143647,0.006634,False
700916,3,3,"[2,1,1]","[1,2,3]","[[0,1],[1],[0]]",UNSAT,UNSAT,UNSAT,"[0, 2]",0.014812,0.030866,0.002996,False
700917,3,6,"[2,1,3]","[1,1,3,1,2,2]","[[0,1,2,3,4],[0,1,3,4,5],[0,1,2,3,4,5]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.034228,0.040797,0.004659,False
700918,1,5,[1],"[1,3,1,2,2]",[[0]],FEASIBLE,FEASIBLE,FEASIBLE,null,0.005209,0.012726,0.00139,False
700919,7,1,"[1,1,1,1,1,1,1]",[3],"[[0],[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2, 3]",0.085277,0.042991,0.004392,False
700920,4,3,"[1,1,3,1]","[3,3,1]","[[0],[2],[0,1,2],[2]]",UNSAT,UNSAT,UNSAT,"[1, 2]",0.023318,0.036931,0.003892,False
700921,7,3,"[1,3,1,1,1,1,1]","[3,3,1]","[[0],[0,1,2],[1],[0],[0,1,2],[2],[0,1]]",UNSAT,UNSAT,UNSAT,"[1, 5]",0.043252,0.057683,0.00638,False
700922,4,3,"[1,1,3,2]","[3,3,1]","[[2],[1],[0,1,2],[0,1]]",UNSAT,UNSAT,UNSAT,"[0, 2]",0.038534,0.055886,0.003992,False
700923,1,1,[1],[2],[[0]],FEASIBLE,FEASIBLE,FEASIBLE,null,0.003371,0.010815,0.000868,False
700924,2,2,"[2,1]","[3,2]","[[0,1],[1]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.008129,0.01793,0.001782,False
700925,7,5,"[1,1,1,1,2,2,1]","[2,2,3,1,1]","[[1,2,3,4],[0,1,2,3,4],[0,4],[0,1,2],[0,1,2,3,4],[0,1,2,4],[0,1]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.561125,0.073734,0.007976,False
700926,3,1,"[1,1,1]",[3],"[[0],[0],[0]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.011804,0.018403,0.001687,False
700927,3,5,"[2,3,2]","[2,2,3,1,1]","[[0,1,2,3,4],[0,1,2,3,4],[0,1]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.028883,0.13692,0.004657,False
700928,2,3,"[1,1]","[2,1,1]","[[2],[0,2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.010385,0.016626,0.001827,False
700929,6,7,"[1,1,1,2,2,3]","[1,1,3,2,3,1,3]","[[3],[0,3,4,6],[1,2],[3,4,5,6],[1,3,4,5,6],[0,1,3,4,5,6]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.366076,0.070866,0.007739,False
700930,7,5,"[2,1,1,1,2,1,3]","[3,3,2,1,1]","[[0,3],[0],[0,2],[2],[1,2,3],[0],[0,1,2,3,4]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2, 3, 4, 5]",0.543803,0.06836,0.007888,False
700931,3,1,"[1,1,1]",[1],"[[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.007578,0.026326,0.002586,False
700932,4,7,"[3,2,2,3]","[1,2,3,3,3,1,2]","[[0,1,2],[0,1,2,3,4,5,6],[0,1,2,4,5,6],[0,1,2,3,4,5,6]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.085087,0.056417,0.006168,False
700933,6,7,"[2,3,3,1,1,3]","[3,1,1,2,1,3,3]","[[0,2,3,4,5,6],[0,2,4,5],[0,2,3,6],[0],[3],[0,2,3,5,6]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.386907,0.087424,0.007975,False
700934,3,7,"[1,1,1]","[2,1,3,3,2,2,2]","[[0,1,2,3,4,5,6],[0,1,3,4,5,6],[2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.041568,0.029808,0.004152,False
700935,4,2,"[1,1,1,1]","[2,2]","[[0,1],[0],[1],[0,1]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.037457,0.025753,0.002292,False
700936,4,6,"[1,1,1,1]","[1,2,2,3,2,1]","[[1],[0,1,3,5],[1],[3,5]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.086512,0.033974,0.003104,False
700937,5,3,"[2,2,3,1,2]","[3,2,1]","[[0,2],[0,1,2],[0,1,2],[0,1,2],[0,1]]",UNSAT,UNSAT,UNSAT,"[0, 2]",0.019993,0.20319,0.006245,False
700938,6,1,"[1,1,1,1,1,1]",[3],"[[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2, 3]",0.059622,0.041549,0.00563,False
700939,1,6,[3],"[3,2,2,1,2,1]","[[0,2,3]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.006517,0.019697,0.002401,False
700940,1,7,[2],"[3,1,2,1,2,3,1]","[[0,5]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.00641,0.016597,0.00179,False
700941,1,2,[2],"[2,1]","[[0,1]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.003651,0.013531,0.001213,False
700942,4,2,"[1,1,1,1]","[2,3]","[[1],[0,1],[0],[0]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.03272,0.032612,0.002989,False
700943,2,4,"[3,1]","[3,3,3,1]","[[0,1,3],[3]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.011959,0.030244,0.003269,False
700944,2,2,"[1,1]","[2,1]","[[0,1],[0,1]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.007959,0.016555,0.00426,False
700945,4,3,"[2,1,2,1]","[1,3,3]","[[1,2],[1,2],[1,2],[2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.042707,0.04974,0.003153,False
700946,3,6,"[2,1,2]","[1,2,1,1,1,3]","[[2,3],[0,1,2,3,5],[0,1]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.03563,0.041366,0.004756,False
700947,5,3,"[2,1,1,2,2]","[2,2,1]","[[1,2],[0,2],[0],[0,1,2],[0,2]]",UNSAT,UNSAT,UNSAT,"[0, 4]",0.02518,0.049138,0.006407,False
700948,1,2,[1],"[3,2]","[[0,1]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.00367,0.012044,0.001239,False
700949,4,3,"[3,1,1,1]","[1,3,2]","[[0,1,2],[0,2],[1],[0,1,2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.045477,0.032915,0.00306,False
700950,2,4,"[1,2]","[1,3,1,1]","[[1,2],[0,1]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.011612,0.021431,0.002178,False
700951,5,5,"[1,1,2,2,1]","[3,3,3,2,3]","[[1,4],[0,1,2,4],[1,2,4],[0,1,2,3],[0,1,3,4]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.134303,0.127267,0.005322,False
700952,7,1,"[1,1,1,1,1,1,1]",[2],"[[0],[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2]",0.039027,0.042344,0.004102,False
700953,1,4,[3],"[3,2,3,2]","[[0,1,2,3]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.00484,0.018831,0.001992,False
700954,7,4,"[1,3,1,1,2,1,1]","[2,1,3,3]","[[0,1,3],[0,1,2],[0,1,3],[0,1,2,3],[1,3],[3],[0,1,2,3]]",UNSAT,UNSAT,UNSAT,"[1, 4]",0.055793,0.068601,0.007445,False
700955,4,2,"[2,1,1,2]","[1,1]","[[0,1],[1],[0],[0,1]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.012811,0.038365,0.00363,False
700956,4,6,"[2,2,2,1]","[2,1,1,2,3,3]","[[0,1,2,3,4,5],[3,5],[2,4],[1,3,5]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.079417,0.042804,0.004157,False
700957,3,1,"[1,1,1]",[3],"[[0],[0],[0]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.026734,0.021666,0.001545,False
700958,1,5,[1],"[2,1,1,3,3]","[[0,1,3]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.006182,0.015119,0.001639,False
700959,7,7,"[1,3,1,2,1,2,2]","[2,1,2,2,3,3,1]","[[1,2,4,5],[0,1,2,3,4,5,6],[5],[0,1,3,4,5,6],[3],[0,1,2,3,4,5,6],[1,2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.838189,0.096324,0.010075,False
700960,2,5,"[3,3]","[3,1,3,1,3]","[[0,2,3,4],[1,2,3,4]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.015134,0.033251,0.003257,False
700961,2,3,"[1,3]","[2,1,2]","[[1,2],[0,1,2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.010652,0.031612,0.002871,False
700962,1,5,[2],"[1,3,2,1,1]","[[0,1,3]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.005856,0.019073,0.00166,False
700963,2,2,"[1,1]","[3,1]","[[0],[0]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.008814,0.016015,0.001399,False
700964,4,2,"[1,2,2,2]","[1,3]","[[0],[0,1],[0,1],[0,1]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.012453,0.139462,0.004095,False
700965,7,7,"[1,2,2,2,2,1,1]","[2,1,2,2,2,1,1]","[[0,1,4],[2,4],[0,1,2,3,4,5,6],[2,4],[1,5,6],[2],[4]]",UNSAT,UNSAT,UNSAT,"[1, 3, 5]",0.30181,0.0764,0.008492,False
700966,3,6,"[2,1,1]","[2,1,3,3,1,2]","[[0,2,3,4],[1,2,3,4],[0,2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.04016,0.034004,0.003179,False
700967,7,5,"[2,2,3,3,1,3,1]","[1,3,2,1,3]","[[1,2],[3,4],[0,1,3],[1,2,3,4],[0,1,2,3,4],[0,1,2,3],[0,4]]",UNSAT,UNSAT,UNSAT,"[1, 2]",0.061048,0.094643,0.010444,False
700968,2,2,"[1,1]","[2,2]","[[1],[1]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.009696,0.017683,0.001427,False
700969,5,1,"[1,1,1,1,1]",[3],"[[0],[0],[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2, 3]",0.042464,0.039928,0.003346,False
700970,1,5,[1],"[2,1,3,3,1]","[[1,2,3,4]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.005968,0.016849,0.001882,False
700971,7,6,"[1,2,3,1,1,1,1]","[1,1,1,2,3,3]","[[0,1,2,4,5],[0,2],[0,1,3,4,5],[0,1,2,3,4,5],[5],[0,1],[2]]",UNSAT,UNSAT,UNSAT,"[1, 6]",0.103254,0.103975,0.009514,False
700972,4,7,"[1,2,2,3]","[2,1,1,3,1,2,2]","[[3],[0,2,4],[0,2],[1,4,6]]",UNSAT,UNSAT,UNSAT,"[1, 2, 3]",0.08645,0.055779,0.005666,False
700973,6,6,"[2,1,1,2,1,2]","[1,1,2,3,2,2]","[[0,1,2,3,4,5],[3],[1],[0,1,2,3,4],[2],[0,1,5]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.364734,0.078536,0.007124,False
700974,5,1,"[1,1,1,1,1]",[3],"[[0],[0],[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2, 3]",0.041298,0.145695,0.003232,False
700975,6,1,"[1,1,1,1,1,1]",[2],"[[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2]",0.034471,0.044152,0.003655,False
700976,6,7,"[3,2,2,2,1,1]","[2,2,3,2,3,3,1]","[[1,2,4,6],[1,2,3,4,5,6],[0,1,2,3],[3,5,6],[0,4],[1,2,3,4,5,6]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.485459,0.07052,0.004603,False
700977,5,7,"[2,2,1,1,1]","[3,2,2,1,2,2,3]","[[0,1],[0,1,3,4,5,6],[0,1,3,5],[0,1,2,3,4,5,6],[1]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.20241,0.065788,0.004363,False
700978,1,4,[3],"[3,2,3,2]","[[0,1,2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.005658,0.020355,0.001117,False
700979,4,3,"[2,1,1,1]","[1,1,3]","[[0,1,2],[0,1],[0],[0]]",UNSAT,UNSAT,UNSAT,"[2, 3]",0.031021,0.056717,0.003196,False
700980,7,5,"[3,1,3,1,1,1,1]","[3,1,2,2,2]","[[0,1,2,3,4],[0,1,2,3,4],[1,2,4],[1],[3],[0,2,3,4],[0,4]]",UNSAT,UNSAT,UNSAT,"[2, 3]",0.085542,0.091954,0.005775,False
700981,2,2,"[1,1]","[3,3]","[[0,1],[0]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.009095,0.017826,0.00109,False
700982,2,2,"[2,1]","[3,2]","[[0,1],[0,1]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.008267,0.020763,0.00116,False
700983,2,6,"[1,2]","[3,3,1,1,3,1]","[[0,1,2,3,4,5],[1,2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.017139,0.028502,0.001886,False
700984,1,6,[2],"[2,3,3,1,2,2]","[[0,1]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.006761,0.017917,0.00104,False
700985,1,4,[1],"[2,1,3,1]","[[1,2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.005229,0.014496,0.000926,False
700986,6,7,"[2,1,3,2,3,1]","[3,2,2,3,3,1,1]","[[1,2,5,6],[0,1,2,3,4,5,6],[2,3,6],[0,1,3,4,6],[0,1,2,6],[0,2,4]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.422021,0.239473,0.007052,False
700987,6,4,"[1,1,2,2,2,1]","[2,3,1,2]","[[1],[2],[1,2,3],[0,1,2],[0,1,3],[0,1,2]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2, 3, 4, 5]",0.255553,0.070561,0.004781,False
700988,4,1,"[1,1,1,1]",[1],"[[0],[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.009486,0.03377,0.001979,False
700989,5,3,"[1,3,2,1,1]","[1,1,3]","[[2],[0,1,2],[0,1,2],[2],[0,1]]",UNSAT,UNSAT,UNSAT,"[1, 2]",0.030597,0.056349,0.003421,False
700990,1,3,[2],"[3,3,2]","[[0,2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.00502,0.016758,0.000888,False
700991,3,6,"[2,2,1]","[2,3,2,1,2,2]","[[0,1,2,3],[0,1,2,5],[1,4,5]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.039114,0.035394,0.002343,False
700992,2,5,"[3,1]","[3,1,2,3,2]","[[0,2,3,4],[0,1,2,3,4]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.015932,0.029365,0.001988,False
700993,1,7,[3],"[1,2,3,2,3,3,2]","[[0,4,5]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.007495,0.021761,0.001254,False
700994,5,2,"[1,2,1,2,1]","[2,1]","[[0],[0,1],[0,1],[0,1],[1]]",UNSAT,UNSAT,UNSAT,"[1, 3]",0.02542,0.047371,0.00293,False
700995,3,1,"[1,1,1]",[2],"[[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2]",0.01314,0.030507,0.001589,False
700996,2,1,"[1,1]",[1],"[[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.006905,0.023885,0.00136,False
700997,2,2,"[1,1]","[3,1]","[[0],[0,1]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.008919,0.017731,0.000972,False
700998,4,3,"[1,1,1,1]","[2,3,2]","[[2],[0,2],[0,1,2],[0,1]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.050767,0.031152,0.001874,False
700999,4,7,"[1,1,3,2]","[3,3,2,2,1,3,3]","[[1,2,3,4,5,6],[2],[1,2,4,6],[0,1,2,3,4,5,6]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.097349,0.14762,0.003351,False
701000,2,2,"[1,2]","[3,1]","[[1],[0,1]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.009693,0.029474,0.001708,False
701001,4,1,"[1,1,1,1]",[2],"[[0],[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2]",0.019407,0.053527,0.001828,False
701002,1,5,[2],"[3,2,3,2,3]","[[2,3,4]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.006984,0.020419,0.001121,False
701003,4,5,"[3,2,3,3]","[2,3,1,3,3]","[[1,2,4],[1,2],[0,1,2,4],[0,1,3,4]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.02481,0.065553,0.00352,False
701004,7,5,"[2,2,1,1,3,3,2]","[1,3,2,3,2]","[[1,3],[0,1,2,3,4],[2],[0,2,4],[0,1,2],[0,1,2,4],[0,4]]",UNSAT,UNSAT,UNSAT,"[4, 6]",0.122033,0.120451,0.007646,False
701005,7,6,"[3,3,1,1,2,1,1]","[2,3,3,3,1,2]","[[0,1,3,4],[0,4,5],[0,3],[2],[0,1,2,3,4,5],[3],[3,4]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2, 5, 6]",0.630078,0.087299,0.005608,False
701006,6,3,"[2,1,1,1,1,1]","[3,1,2]","[[0,1],[1],[1],[0],[0],[1,2]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.022829,0.053375,0.002893,False
701007,5,7,"[2,1,1,3,1]","[3,2,2,3,3,3,1]","[[0,3],[0,1,3,4,5,6],[1,3],[0,1,2,3,4,6],[2,4]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.210737,0.055232,0.003404,False
701008,7,2,"[1,2,2,1,2,1,2]","[2,3]","[[0,1],[0,1],[0,1],[1],[0,1],[0,1],[0,1]]",UNSAT,UNSAT,UNSAT,"[1, 2, 4]",0.107178,0.069149,0.004008,False
701009,7,1,"[1,1,1,1,1,1,1]",[2],"[[0],[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2]",0.046725,0.184005,0.002483,False
701010,6,2,"[1,1,1,1,1,1]","[3,3]","[[0],[0,1],[0,1],[0],[0],[0,1]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.170441,0.060164,0.002786,False
701011,1,6,[1],"[3,3,2,1,2,1]","[[1,2,5]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.007479,0.017356,0.001128,False
701012,7,6,"[2,2,3,1,2,1,1]","[1,3,3,2,3,2]","[[0,1,2,3,4],[1,2,3,4],[0,2,3,4,5],[0,1,2,3,4,5],[1,2,4,5],[2,3,4,5],[3]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.80672,0.099508,0.005982,False
701013,4,2,"[2,1,1,1]","[2,3]","[[0,1],[0],[1],[1]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.039534,0.030417,0.001549,False
701014,1,7,[3],"[1,2,1,3,3,2,1]","[[0,1,2,3,4,5,6]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.008203,0.026524,0.001657,False
701015,2,7,"[2,2]","[1,3,2,2,3,1,1]","[[1,2,6],[0,1,2,3,4,5,6]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.02041,0.033233,0.002105,False
701016,2,1,"[1,1]",[1],"[[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.007064,0.025963,0.001295,False
701017,6,5,"[2,1,2,1,1,1]","[2,1,3,3,1]","[[0,1],[0,1,2,3,4],[0,1,2,3,4],[3],[0,1,2,3,4],[1,2,4]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.344906,0.063196,0.00374,False
701018,4,7,"[3,1,2,1]","[3,2,2,2,3,3,1]","[[0,1,2,3,4,5],[0,1,2,3,4,5,6],[0,1,2,3,4,5],[2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.100178,0.051137,0.003226,False
701019,3,2,"[2,1,1]","[2,3]","[[0,1],[0,1],[1]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.019663,0.026823,0.001342,False
701020,2,6,"[3,2]","[1,3,1,1,2,3]","[[0,1,2,3,4,5],[2,3,4,5]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.019001,0.147006,0.0021,False
701021,7,3,"[1,1,2,1,1,1,1]","[2,3,3]","[[2],[0,1,2],[0,1,2],[0],[0],[2],[0]]",UNSAT,UNSAT,UNSAT,"[3, 4, 6]",0.197245,0.082176,0.004175,False
701022,2,3,"[2,1]","[3,1,3]","[[0,1,2],[1]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.012087,0.032435,0.001706,False
701023,6,3,"[1,1,1,1,1,1]","[2,2,2]","[[1],[2],[0,1,2],[0],[0,1],[1,2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.219993,0.043995,0.002959,False
701024,4,1,"[1,1,1,1]",[1],"[[0],[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.010608,0.035861,0.002096,False
701025,7,2,"[1,1,1,1,1,1,2]","[2,3]","[[0,1],[1],[0],[0,1],[1],[1],[0,1]]",UNSAT,UNSAT,UNSAT,"[1, 4, 5, 6]",0.248688,0.066503,0.003604,False
701026,3,5,"[1,1,2]","[2,1,2,1,2]","[[0,1,2,3,4],[1],[0,1,2,3]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.11326,0.037771,0.002138,False
701027,3,4,"[3,1,1]","[3,2,1,3]","[[0,1,3],[0,1,2,3],[0,3]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.033238,0.035335,0.00193,False
701028,4,2,"[1,2,1,2]","[1,3]","[[0,1],[0,1],[1],[0,1]]",UNSAT,UNSAT,UNSAT,"[1, 3]",0.022943,0.047843,0.002606,False
701029,3,2,"[2,1,1]","[2,2]","[[0,1],[0,1],[0,1]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.019003,0.030032,0.001424,False
701030,7,3,"[1,1,1,2,2,1,1]","[1,3,3]","[[1,2],[0],[0,1,2],[0,2],[0,2],[1],[2]]",UNSAT,UNSAT,UNSAT,"[1, 3]",0.046613,0.068747,0.003555,False
701031,7,5,"[2,1,3,1,3,1,1]","[2,2,2,3,2]","[[0,1,3,4],[2,3,4],[0,2,3,4],[0],[1,2,3],[1,2],[2]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2, 3, 4, 5, 6]",0.688848,0.116361,0.006984,False
701032,2,3,"[1,1]","[1,1,2]","[[0,1],[1]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.011974,0.126024,0.001064,False
701033,4,3,"[2,2,1,1]","[2,3,1]","[[1,2],[0,1,2],[0,1,2],[0,1,2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.05134,0.040406,0.00207,False
701034,1,2,[1],"[2,3]",[[0]],FEASIBLE,FEASIBLE,FEASIBLE,null,0.004378,0.012499,0.000729,False
701035,6,2,"[1,1,1,1,2,1]","[3,2]","[[0,1],[0,1],[1],[1],[0,1],[1]]",UNSAT,UNSAT,UNSAT,"[2, 3, 4]",0.092462,0.055531,0.00294,False
701036,7,7,"[1,2,1,3,2,1,1]","[2,3,3,1,2,2,1]","[[5],[3,5,6],[0,1,3,5],[1,3,4,6],[3,5],[1,2,6],[1]]",UNSAT,UNSAT,UNSAT,"[0, 1, 4]",0.198924,0.081288,0.00567,False
701037,7,4,"[1,1,1,1,1,1,1]","[1,3,2,3]","[[1],[0,1,2,3],[2],[0],[0],[2,3],[0,3]]",UNSAT,UNSAT,UNSAT,"[3, 4]",0.089399,0.076301,0.003925,False
701038,3,7,"[2,2,3]","[3,1,1,3,3,3,2]","[[0,1,2,3,4,5,6],[2,6],[0,1,2,3,4]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.047079,0.048912,0.003092,False
701039,2,2,"[1,1]","[1,1]","[[0,1],[1]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.01192,0.02709,0.001005,False
701040,1,5,[1],"[3,3,1,2,3]","[[0,1,2,3,4]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.006735,0.018743,0.001305,False
701041,1,3,[3],"[3,1,2]","[[0,1,2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.004975,0.02038,0.001051,False
701042,3,6,"[3,3,1]","[3,3,1,1,1,1]","[[0,1,3],[1,3,5],[0,1,3,5]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.023257,0.05237,0.003393,False
701043,6,3,"[3,1,1,1,1,1]","[3,1,3]","[[0,1,2],[0],[0],[1],[0],[1,2]]",UNSAT,UNSAT,UNSAT,"[0, 3]",0.034062,0.061194,0.003975,False
701044,2,5,"[3,1]","[2,1,3,1,3]","[[0,1,2,3,4],[0,1,2,3,4]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.016132,0.034766,0.001981,False
701045,2,2,"[1,2]","[3,1]","[[0,1],[0,1]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.010275,0.02725,0.00108,False
701046,1,1,[1],[3],[[0]],FEASIBLE,FEASIBLE,FEASIBLE,null,0.005507,0.028653,0.000584,False
701047,1,5,[1],"[1,3,2,3,1]",[[1]],FEASIBLE,FEASIBLE,FEASIBLE,null,0.007139,0.016171,0.000911,False
701048,2,3,"[1,1]","[2,2,3]","[[0],[0,1,2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.011853,0.021704,0.001284,False
701049,7,6,"[3,1,1,2,3,1,1]","[1,2,2,1,3,3]","[[1,2,3,4,5],[0],[0,2,3],[0,2],[0,1,3,5],[4],[1]]",UNSAT,UNSAT,UNSAT,"[1, 3]",0.083416,0.13266,0.006906,False
701050,3,3,"[1,3,1]","[2,2,1]","[[0,1,2],[0,1,2],[0,2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.025189,0.04743,0.002305,False
701051,6,5,"[1,1,2,2,2,3]","[2,2,3,2,1]","[[0,1,2,3,4],[0,4],[0,1,2,4],[2,3],[1,2,4],[0,1,2,3]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2, 3, 4, 5]",0.355943,0.119013,0.007345,False
701052,2,4,"[2,1]","[3,1,2,1]","[[0,1,2,3],[2,3]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.015029,0.027406,0.001435,False
