seed,boxes,resources,demands,capacities,reachable,exhaustive_result,flow_result,exhaustive_subset,exhaustive_ms,flow_ms,mismatch
500793,7,5,"[1,1,3,1,2,3,1]","[3,3,3,3,3]","[[3],[0,1,2,3,4],[0,1,2,3],[1,2,3],[0,3],[0,1,2],[4]]",FEASIBLE,FEASIBLE,null,0.627736000,0.078382000,False
500794,5,4,"[3,1,1,3,2]","[3,3,1,1]","[[0,2,3],[0,1,3],[1,3],[0,1,2,3],[2,3]]",UNSAT,UNSAT,"[0,3]",0.029634000,0.059988000,False
500795,3,1,"[1,1,1]",[3],"[[0],[0],[0]]",FEASIBLE,FEASIBLE,null,0.012874000,0.020923000,False
500796,1,4,[2],"[2,1,2,1]","[[0,1,2,3]]",FEASIBLE,FEASIBLE,null,0.005424000,0.018650000,False
500797,6,7,"[1,3,2,3,2,3]","[2,1,1,1,2,2,3]","[[6],[1,2,3,4,5,6],[0,1,2,3,4,5,6],[0,1,2,3,4,5],[0,1,3,4,5,6],[0,1,2,4,6]]",UNSAT,UNSAT,"[1,2,3,4,5]",0.411411000,0.107718000,False
500798,5,1,"[1,1,1,1,1]",[1],"[[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1]",0.010985000,0.037405000,False
500799,1,7,[3],"[3,3,1,3,1,1,2]","[[0,1,2,3,4,5,6]]",FEASIBLE,FEASIBLE,null,0.007482000,0.025942000,False
500800,7,7,"[3,1,3,1,3,1,3]","[1,1,2,2,2,1,2]","[[1,3,5,6],[0],[1,3,4],[0],[0,1,2,3,4,5,6],[0,1,2,3,4,6],[1,3,6]]",UNSAT,UNSAT,"[1,3]",0.086590000,0.226382000,False
500801,3,3,"[1,1,3]","[1,3,1]","[[1,2],[2],[0,1,2]]",UNSAT,UNSAT,"[1,2]",0.019452000,0.038586000,False
500802,1,6,[3],"[2,2,1,2,2,2]","[[0,1,2,3,4,5]]",FEASIBLE,FEASIBLE,null,0.006688000,0.024151000,False
500803,1,6,[2],"[3,2,2,1,1,3]","[[3,4,5]]",FEASIBLE,FEASIBLE,null,0.006535000,0.019025000,False
500804,7,5,"[1,2,1,3,3,3,3]","[2,2,2,2,1]","[[0,1,2,3,4],[0,1,2,3,4],[2,4],[0,1,4],[0,1,2,3,4],[0,1,2,3,4],[0,2,4]]",UNSAT,UNSAT,"[3,6]",0.103560000,0.093402000,False
500805,1,2,[1],"[1,1]","[[0,1]]",FEASIBLE,FEASIBLE,null,0.004130000,0.013858000,False
500806,7,7,"[3,2,2,1,1,1,2]","[1,1,1,1,1,2,1]","[[4,5,6],[2,4],[1,2,5],[0,1,2,4],[0,1,2,3,4,5,6],[3,4,6],[0,1,2,3,4,5]]",UNSAT,UNSAT,"[0,1]",0.043754000,0.094921000,False
500807,7,7,"[2,2,2,2,1,2,2]","[3,1,3,1,3,2,1]","[[0,2,3,6],[0,2,3,4],[2,4],[2,3,5],[3],[0,1,2,3,4,5,6],[0,5,6]]",FEASIBLE,FEASIBLE,null,0.850525000,0.094232000,False
500808,2,7,"[1,1]","[3,2,1,1,1,3,1]","[[2,4,5,6],[2,4,5,6]]",FEASIBLE,FEASIBLE,null,0.018969000,0.025428000,False
500809,2,6,"[1,1]","[2,3,2,1,2,2]","[[3,4,5],[5]]",FEASIBLE,FEASIBLE,null,0.016611000,0.020859000,False
500810,7,3,"[1,2,3,1,1,1,1]","[2,1,3]","[[0,1],[0,2],[0,1,2],[0,1],[0],[1],[0]]",UNSAT,UNSAT,"[2,5]",0.057958000,0.062924000,False
500811,7,1,"[1,1,1,1,1,1,1]",[3],"[[0],[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2,3]",0.093085000,0.047553000,False
500812,2,6,"[1,2]","[1,2,3,3,2,1]","[[1,2],[0,1,2,5]]",FEASIBLE,FEASIBLE,null,0.016248000,0.024543000,False
500813,5,3,"[1,1,2,1,1]","[3,3,2]","[[0,1,2],[1],[0,1,2],[2],[0]]",FEASIBLE,FEASIBLE,null,0.092058000,0.033737000,False
500814,6,5,"[1,1,3,1,1,1]","[3,2,3,3,1]","[[2],[0,3,4],[0,1,3,4],[2,3],[3],[0,1,2,3,4]]",FEASIBLE,FEASIBLE,null,0.301991000,0.047004000,False
500815,4,7,"[2,1,1,3]","[3,3,2,2,3,1,2]","[[4,5],[1,2,3,4,5],[4],[1,2,3,4,5,6]]",FEASIBLE,FEASIBLE,null,0.102497000,0.043472000,False
500816,2,2,"[1,1]","[1,2]","[[0],[0]]",UNSAT,UNSAT,"[0,1]",0.008404000,0.024316000,False
500817,7,5,"[1,3,3,1,1,1,1]","[3,1,1,3,3]","[[4],[0,1,2,3,4],[0,1,2,4],[2],[0,1,2,3,4],[0,1,2,3,4],[2,4]]",UNSAT,UNSAT,"[0,1,2,3,6]",0.455960000,0.104048000,False
500818,1,6,[1],"[3,1,1,2,2,3]","[[1,2]]",FEASIBLE,FEASIBLE,null,0.006432000,0.015516000,False
500819,7,2,"[1,1,1,2,1,1,2]","[2,1]","[[0],[0,1],[1],[0,1],[0,1],[1],[0,1]]",UNSAT,UNSAT,"[2,3]",0.038856000,0.053011000,False
500820,2,6,"[1,3]","[3,1,1,3,3,1]","[[4],[0,2,4,5]]",FEASIBLE,FEASIBLE,null,0.016589000,0.025582000,False
500821,4,7,"[2,2,3,1]","[3,3,1,2,2,1,2]","[[0,2,5,6],[0,1,5,6],[0,1,3,4,5],[0]]",FEASIBLE,FEASIBLE,null,0.085905000,0.055132000,False
500822,1,1,[1],[3],[[0]],FEASIBLE,FEASIBLE,null,0.003189000,0.011235000,False
500823,5,5,"[2,2,1,1,1]","[2,3,1,1,1]","[[1,2,3,4],[0,1],[1],[2],[3,4]]",FEASIBLE,FEASIBLE,null,0.143369000,0.051247000,False
500824,6,1,"[1,1,1,1,1,1]",[3],"[[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2,3]",0.061145000,0.041269000,False
500825,7,6,"[1,1,1,2,2,1,1]","[3,2,1,3,1,3]","[[2],[1,2,3],[2,4],[0,1,3],[0,2],[0,5],[0,1,2,3,5]]",UNSAT,UNSAT,"[0,4]",0.051383000,0.187770000,False
500826,2,6,"[1,2]","[1,3,1,2,3,3]","[[0,1,2,3],[0,1,2,3,4,5]]",FEASIBLE,FEASIBLE,null,0.017012000,0.028331000,False
500827,7,6,"[1,1,3,1,1,1,1]","[1,2,2,1,3,3]","[[1,2,3,4,5],[0,1,2,3,4,5],[1,4,5],[0,2,3,4],[5],[4],[1,2]]",FEASIBLE,FEASIBLE,null,0.717236000,0.056413000,False
500828,1,7,[1],"[1,1,1,3,2,1,2]","[[0,2,3,5]]",FEASIBLE,FEASIBLE,null,0.007122000,0.017641000,False
500829,5,6,"[1,1,1,1,1]","[1,1,3,1,3,3]","[[0,5],[3],[1,3,5],[0,2,3,4,5],[2]]",FEASIBLE,FEASIBLE,null,0.161122000,0.036954000,False
500830,4,4,"[2,1,3,1]","[2,3,2,3]","[[0,1,3],[1,2,3],[0,1,2,3],[0,1,2,3]]",FEASIBLE,FEASIBLE,null,0.054617000,0.040499000,False
500831,1,1,[1],[2],[[0]],FEASIBLE,FEASIBLE,null,0.003258000,0.011070000,False
500832,1,5,[2],"[1,1,3,3,3]","[[0,1,2,3,4]]",FEASIBLE,FEASIBLE,null,0.005609000,0.018936000,False
500833,7,6,"[2,2,2,2,2,1,2]","[2,1,2,1,1,2]","[[1,4],[4,5],[0,4,5],[0,2,4,5],[0,1,2],[1],[3,5]]",UNSAT,UNSAT,"[0,1]",0.037309000,0.076305000,False
500834,3,5,"[2,1,2]","[1,2,2,3,3]","[[0,1,2,3,4],[0,1,2,3,4],[0,3,4]]",FEASIBLE,FEASIBLE,null,0.031155000,0.036232000,False
500835,4,4,"[1,2,1,2]","[2,1,3,3]","[[0],[2,3],[0,1,2],[0,1]]",FEASIBLE,FEASIBLE,null,0.055608000,0.045672000,False
500836,5,6,"[2,1,1,1,2]","[3,3,2,3,2,1]","[[0,2,3,4,5],[0,1,2,3,4,5],[4],[0,4],[0,1]]",FEASIBLE,FEASIBLE,null,0.162070000,0.055858000,False
500837,4,4,"[1,1,1,2]","[2,1,2,3]","[[0],[0,2,3],[0,1,3],[0,1,2]]",FEASIBLE,FEASIBLE,null,0.055041000,0.145242000,False
500838,2,4,"[2,1]","[2,2,3,1]","[[0,1],[2]]",FEASIBLE,FEASIBLE,null,0.012494000,0.020496000,False
500839,5,5,"[3,2,2,1,2]","[2,3,1,1,1]","[[0,1,2,3,4],[0,1,2,3,4],[1,2,4],[2,4],[0,1,2,3]]",UNSAT,UNSAT,"[0,1,2,4]",0.117833000,0.070952000,False
500840,7,3,"[1,1,1,2,1,1,2]","[1,2,2]","[[0],[0,1],[2],[0,2],[1,2],[1,2],[0,2]]",UNSAT,UNSAT,"[0,3]",0.028056000,0.059163000,False
500841,5,6,"[1,2,1,1,1]","[2,2,3,1,2,3]","[[0],[1,2],[1,2,3,4,5],[1,3,4],[1,5]]",FEASIBLE,FEASIBLE,null,0.160075000,0.040693000,False
500842,1,7,[2],"[3,2,2,1,2,1,3]","[[0,2,3,4]]",FEASIBLE,FEASIBLE,null,0.007535000,0.019506000,False
500843,5,6,"[3,2,1,1,1]","[1,2,2,1,2,2]","[[0,1,2,4,5],[4,5],[0,1,3,4,5],[0,2,3,4],[4]]",FEASIBLE,FEASIBLE,null,0.161461000,0.047300000,False
500844,5,6,"[2,2,1,1,1]","[2,3,3,2,3,3]","[[0,3,4],[0,1,2,3,4,5],[1,3,4,5],[0,1,2,4,5],[1,2,3,4,5]]",FEASIBLE,FEASIBLE,null,0.163156000,0.049095000,False
500845,6,5,"[2,2,1,1,3,3]","[2,2,2,1,2]","[[0,1,2,3,4],[0,2],[0],[0,1,2,3,4],[0,1,2,3,4],[0,1,4]]",UNSAT,UNSAT,"[1,2,5]",0.157976000,0.078441000,False
500846,1,3,[2],"[1,2,3]","[[0,2]]",FEASIBLE,FEASIBLE,null,0.004864000,0.016130000,False
500847,1,6,[1],"[3,1,3,1,3,1]","[[0,1,2,4,5]]",FEASIBLE,FEASIBLE,null,0.006340000,0.017166000,False
500848,6,2,"[1,1,1,1,1,1]","[1,3]","[[0],[0,1],[0],[0,1],[0,1],[0]]",UNSAT,UNSAT,"[0,2]",0.017667000,0.045051000,False
500849,6,5,"[1,1,2,1,2,3]","[1,3,1,2,3]","[[0],[1,4],[1,3],[2],[0,1],[0,1,2,3,4]]",UNSAT,UNSAT,"[0,4]",0.040783000,0.257720000,False
500850,4,1,"[1,1,1,1]",[3],"[[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2,3]",0.025524000,0.038947000,False
500851,2,3,"[2,2]","[3,2,3]","[[0,1,2],[0,1]]",FEASIBLE,FEASIBLE,null,0.010528000,0.023687000,False
500852,2,2,"[2,2]","[2,2]","[[0,1],[0,1]]",FEASIBLE,FEASIBLE,null,0.008506000,0.022203000,False
500853,4,6,"[2,1,3,1]","[2,3,1,1,3,1]","[[2,4],[0,1,2,3,5],[0,2,3,4],[3]]",UNSAT,UNSAT,"[0,2,3]",0.064762000,0.051906000,False
500854,4,2,"[1,1,1,2]","[1,1]","[[0],[0],[0,1],[0,1]]",UNSAT,UNSAT,"[0,1]",0.011812000,0.037026000,False
500855,4,4,"[1,2,1,2]","[1,1,1,3]","[[1],[0,1,2],[3],[0,1,2,3]]",UNSAT,UNSAT,"[0,1,3]",0.042793000,0.047879000,False
500856,2,5,"[3,1]","[2,3,1,1,2]","[[0,1,2,3,4],[0,1,2,3]]",FEASIBLE,FEASIBLE,null,0.014307000,0.027637000,False
500857,3,6,"[1,1,1]","[3,2,1,1,2,3]","[[0,4,5],[0],[0,3]]",FEASIBLE,FEASIBLE,null,0.034980000,0.025301000,False
500858,5,3,"[1,1,3,2,1]","[1,1,1]","[[0,1,2],[0,1,2],[0,1,2],[1,2],[0,1]]",UNSAT,UNSAT,"[0,2]",0.020235000,0.068303000,False
500859,2,3,"[1,1]","[3,3,2]","[[0,2],[0,1]]",FEASIBLE,FEASIBLE,null,0.010770000,0.019013000,False
500860,1,7,[1],"[2,3,1,3,3,3,1]",[[1]],FEASIBLE,FEASIBLE,null,0.006915000,0.029849000,False
500861,3,5,"[2,1,3]","[3,3,1,2,1]","[[0,1,3],[2],[0,1,2,3,4]]",FEASIBLE,FEASIBLE,null,0.031361000,0.034489000,False
500862,7,6,"[1,2,1,2,2,1,2]","[3,2,3,2,2,3]","[[2],[0,1,2,3,5],[0,1,4,5],[0,1,2,3,4,5],[0,1,2,3,4,5],[2,3,4,5],[0,3,4,5]]",FEASIBLE,FEASIBLE,null,0.767531000,0.069884000,False
500863,5,3,"[3,1,3,1,1]","[2,2,2]","[[0,1,2],[0],[0,1,2],[0,1,2],[0]]",UNSAT,UNSAT,"[0,1,2]",0.046274000,0.153376000,False
500864,3,3,"[2,1,2]","[3,1,1]","[[0,1],[0],[1,2]]",UNSAT,UNSAT,"[0,2]",0.015687000,0.035455000,False
500865,4,4,"[1,1,1,1]","[1,1,1,2]","[[3],[0,1,2,3],[1,2],[0,1,2,3]]",FEASIBLE,FEASIBLE,null,0.055558000,0.032898000,False
500866,6,7,"[2,3,1,1,3,1]","[1,3,1,2,2,3,1]","[[1,3,4],[0,3,6],[2],[0,2,3,4,6],[1,2,3,4,5,6],[0,1,2,4,5,6]]",FEASIBLE,FEASIBLE,null,0.407399000,0.068068000,False
500867,6,1,"[1,1,1,1,1,1]",[3],"[[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2,3]",0.060018000,0.041585000,False
500868,6,7,"[1,2,1,2,2,3]","[1,2,2,3,3,3,1]","[[0,4],[1,4],[0,1,2,5],[1,5],[0,1,2,3,4],[0,1,2,3,5,6]]",FEASIBLE,FEASIBLE,null,0.385875000,0.089587000,False
500869,7,2,"[2,2,1,2,2,1,2]","[3,3]","[[0,1],[0,1],[0],[0,1],[0,1],[0],[0,1]]",UNSAT,UNSAT,"[0,1,2,3]",0.135499000,0.059684000,False
500870,2,1,"[1,1]",[1],"[[0],[0]]",UNSAT,UNSAT,"[0,1]",0.006658000,0.023188000,False
500871,5,5,"[2,2,3,2,1]","[2,1,1,1,3]","[[0,3],[0,1,2,3],[0,1,2,3,4],[2,4],[2,3]]",UNSAT,UNSAT,"[0,1,2]",0.067291000,0.064514000,False
500872,1,3,[1],"[3,3,2]","[[0,1,2]]",FEASIBLE,FEASIBLE,null,0.004540000,0.014385000,False
500873,2,1,"[1,1]",[3],"[[0],[0]]",FEASIBLE,FEASIBLE,null,0.006557000,0.015661000,False
500874,7,7,"[3,1,3,3,1,3,2]","[1,2,1,3,1,1,3]","[[0,1,2,3,4,5],[0,3,5],[1,4,6],[0,1,2,4,5],[0,1,2,3,4,5,6],[1,2,3,4,5],[4,6]]",UNSAT,UNSAT,"[2,6]",0.120860000,0.131623000,False
500875,2,7,"[1,1]","[1,2,3,1,2,3,1]","[[4],[0,1,2,3,5,6]]",FEASIBLE,FEASIBLE,null,0.017929000,0.139001000,False
500876,3,3,"[3,1,1]","[3,2,2]","[[0,1,2],[0,1,2],[0,1,2]]",FEASIBLE,FEASIBLE,null,0.022501000,0.030887000,False
500877,3,3,"[2,1,1]","[1,1,3]","[[0,2],[0,2],[0,1]]",FEASIBLE,FEASIBLE,null,0.022342000,0.027310000,False
500878,2,2,"[1,1]","[2,3]","[[0,1],[0]]",FEASIBLE,FEASIBLE,null,0.008602000,0.017671000,False
500879,3,2,"[1,1,1]","[2,2]","[[1],[0],[0,1]]",FEASIBLE,FEASIBLE,null,0.017371000,0.021781000,False
500880,3,6,"[2,1,1]","[2,3,1,1,2,3]","[[0,2,5],[2,3,4,5],[5]]",FEASIBLE,FEASIBLE,null,0.036608000,0.030712000,False
500881,5,5,"[1,3,3,1,1]","[3,1,1,1,3]","[[0,1,2,3,4],[1,2,3,4],[0,1,4],[2],[4]]",UNSAT,UNSAT,"[1,2,3]",0.096463000,0.074790000,False
500882,1,1,[1],[1],[[0]],FEASIBLE,FEASIBLE,null,0.003298000,0.011857000,False
500883,5,6,"[3,2,2,2,2]","[3,1,3,1,2,2]","[[0,1,3,4,5],[3,4],[0,1,2,3,4,5],[0,1,2,3,4,5],[1,4,5]]",FEASIBLE,FEASIBLE,null,0.166949000,0.079084000,False
500884,1,3,[1],"[3,1,2]","[[0,1,2]]",FEASIBLE,FEASIBLE,null,0.004649000,0.014623000,False
500885,7,6,"[3,1,3,1,1,1,2]","[2,3,1,3,2,3]","[[0,1,2,4,5],[3],[0,1,2,3,4,5],[2,4,5],[0,1,2,3,4,5],[4],[1,2]]",FEASIBLE,FEASIBLE,null,0.764371000,0.104925000,False
500886,4,1,"[1,1,1,1]",[1],"[[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1]",0.009368000,0.033452000,False
500887,5,3,"[2,1,2,1,3]","[3,3,2]","[[0,1],[1,2],[0,1],[0],[0,1,2]]",UNSAT,UNSAT,"[0,2,3,4]",0.089699000,0.068841000,False
500888,4,5,"[2,1,1,1]","[1,2,3,3,3]","[[1,3,4],[3],[1],[0,1,2,3]]",FEASIBLE,FEASIBLE,null,0.068229000,0.033483000,False
500889,2,5,"[1,2]","[2,1,3,3,2]","[[1],[1,3]]",UNSAT,UNSAT,"[0,1]",0.014687000,0.030142000,False
500890,2,7,"[1,3]","[2,1,2,1,3,2,3]","[[2],[0,4,5,6]]",FEASIBLE,FEASIBLE,null,0.018661000,0.130405000,False
500891,5,5,"[2,1,3,1,1]","[3,2,3,2,1]","[[0,1,2,3],[0,1,2,3],[0,2,3,4],[4],[1,3]]",FEASIBLE,FEASIBLE,null,0.143722000,0.045690000,False
500892,3,2,"[2,1,2]","[1,1]","[[0,1],[0,1],[0,1]]",UNSAT,UNSAT,"[0,1]",0.010576000,0.036593000,False
500893,2,6,"[2,2]","[2,1,1,2,2,3]","[[0,3],[1,2,3,4,5]]",FEASIBLE,FEASIBLE,null,0.016996000,0.028416000,False
500894,3,2,"[1,2,1]","[3,2]","[[0,1],[0,1],[0]]",FEASIBLE,FEASIBLE,null,0.017462000,0.024830000,False
500895,4,1,"[1,1,1,1]",[2],"[[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2]",0.017765000,0.032913000,False
500896,1,6,[2],"[1,1,3,2,1,3]","[[0,1,2,3,4,5]]",FEASIBLE,FEASIBLE,null,0.007288000,0.023966000,False
500897,1,2,[2],"[2,1]","[[0,1]]",FEASIBLE,FEASIBLE,null,0.008386000,0.017941000,False
500898,2,3,"[1,1]","[2,1,2]","[[2],[0,1,2]]",FEASIBLE,FEASIBLE,null,0.011386000,0.019935000,False
500899,6,5,"[1,1,2,1,1,2]","[2,3,3,2,3]","[[1],[0,1,3,4],[0,2],[3],[0,1,2,3,4],[0,2,3,4]]",FEASIBLE,FEASIBLE,null,0.298596000,0.049416000,False
500900,5,1,"[1,1,1,1,1]",[1],"[[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1]",0.025463000,0.059047000,False
500901,4,2,"[1,1,1,1]","[2,1]","[[0,1],[0],[0],[0,1]]",UNSAT,UNSAT,"[0,1,2,3]",0.037479000,0.042935000,False
500902,2,7,"[1,2]","[2,2,1,2,3,2,1]","[[1],[0,1,2,3,5]]",FEASIBLE,FEASIBLE,null,0.019666000,0.027721000,False
500903,7,2,"[1,1,1,1,2,2,1]","[2,2]","[[1],[1],[0],[1],[0,1],[0,1],[0]]",UNSAT,UNSAT,"[0,1,3]",0.065817000,0.057157000,False
500904,1,3,[2],"[1,1,3]","[[0,1]]",FEASIBLE,FEASIBLE,null,0.005040000,0.017605000,False
500905,5,2,"[1,2,1,1,1]","[2,1]","[[0],[0,1],[1],[1],[0,1]]",UNSAT,UNSAT,"[1,2]",0.023349000,0.045683000,False
500906,5,2,"[1,1,1,1,1]","[2,2]","[[0,1],[0,1],[0],[1],[0]]",UNSAT,UNSAT,"[0,1,2,3,4]",0.074724000,2.686699000,False
500907,4,6,"[2,1,1,3]","[1,1,1,3,2,2]","[[0,1,3,4],[5],[2,4,5],[0,1,2,3,4,5]]",FEASIBLE,FEASIBLE,null,0.084164000,0.049169000,False
500908,2,3,"[1,1]","[3,3,3]","[[0,1,2],[1,2]]",FEASIBLE,FEASIBLE,null,0.011690000,0.021194000,False
500909,3,4,"[1,1,2]","[1,3,3,3]","[[0,1,2],[0,3],[0,3]]",FEASIBLE,FEASIBLE,null,0.027843000,0.038560000,False
500910,3,6,"[2,1,1]","[1,3,3,2,3,3]","[[0,1,3,5],[1],[1,3]]",FEASIBLE,FEASIBLE,null,0.037804000,0.030318000,False
500911,3,4,"[1,1,1]","[1,3,2,1]","[[3],[3],[0]]",UNSAT,UNSAT,"[0,1]",0.015945000,0.033454000,False
500912,5,7,"[2,1,3,2,2]","[2,3,1,3,1,3,3]","[[0,1,2,3,4,5,6],[0,1,2,3,4,5,6],[0,1,2,4,5,6],[0,1,3,4],[1,6]]",FEASIBLE,FEASIBLE,null,0.195057000,0.080370000,False
500913,1,4,[2],"[2,2,1,2]","[[2,3]]",FEASIBLE,FEASIBLE,null,0.005684000,0.017955000,False
500914,4,1,"[1,1,1,1]",[1],"[[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1]",0.009381000,0.033731000,False
500915,6,4,"[3,1,3,2,2,2]","[2,2,2,3]","[[0,1,2,3],[0,3],[0,1,2,3],[1,2,3],[0,1,2,3],[0,1,2]]",UNSAT,UNSAT,"[0,2,3,4]",0.181309000,0.151093000,False
500916,7,2,"[2,1,1,1,1,1,1]","[1,2]","[[0,1],[1],[0,1],[0,1],[1],[1],[0]]",UNSAT,UNSAT,"[0,6]",0.029684000,0.057422000,False
500917,4,4,"[1,2,2,3]","[2,3,1,3]","[[0,1,2],[1,2,3],[0,2],[0,1,2,3]]",FEASIBLE,FEASIBLE,null,0.061048000,0.061352000,False
500918,7,6,"[1,1,1,2,1,2,3]","[1,3,3,1,3,3]","[[0,1,2,3,5],[0],[0,1,2,3,5],[3,5],[3],[1,5],[0,1,2,3,4]]",UNSAT,UNSAT,"[3,4]",0.134289000,0.104271000,False
500919,3,5,"[1,1,2]","[3,2,3,3,2]","[[4],[1,3],[0,1,2,3]]",FEASIBLE,FEASIBLE,null,0.034465000,0.030291000,False
500920,7,6,"[1,2,1,1,3,1,2]","[1,2,3,3,2,1]","[[0,1,2,3,4,5],[0,2,3,4,5],[2],[0,1,2,3,4,5],[0,1,2,3,4,5],[1,5],[0,1,2,3,4,5]]",FEASIBLE,FEASIBLE,null,0.758116000,0.078348000,False
500921,5,4,"[1,1,2,3,3]","[3,3,1,3]","[[0,1],[0,2],[0,2],[0,1,2,3],[1,2,3]]",UNSAT,UNSAT,"[2,4]",0.053333000,0.078158000,False
500922,4,2,"[2,1,2,2]","[1,3]","[[0,1],[0,1],[0,1],[0,1]]",UNSAT,UNSAT,"[0,2]",0.015245000,0.050555000,False
500923,4,4,"[3,1,1,2]","[3,2,1,2]","[[0,2,3],[0,2],[3],[0,2]]",UNSAT,UNSAT,"[0,3]",0.027166000,0.048863000,False
500924,5,1,"[1,1,1,1,1]",[2],"[[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2]",0.029102000,0.045280000,False
500925,3,3,"[3,2,1]","[1,2,1]","[[0,1,2],[0,2],[1]]",UNSAT,UNSAT,"[0,1]",0.013862000,0.132783000,False
500926,7,7,"[2,2,1,1,2,2,2]","[1,3,1,1,3,3,1]","[[0,2],[1,2],[0,1,2,3,4,5,6],[0,1,2,3,4,5,6],[0,1,2,4,5,6],[0,2,3,4,6],[1,2,3,4]]",UNSAT,UNSAT,"[0,1]",0.047759000,0.122121000,False
500927,4,5,"[1,1,1,2]","[1,3,1,1,3]","[[0,3,4],[2],[1,3,4],[0,2,4]]",FEASIBLE,FEASIBLE,null,0.072631000,0.048690000,False
500928,3,3,"[2,2,2]","[3,2,3]","[[0,2],[0,2],[0,1]]",FEASIBLE,FEASIBLE,null,0.023692000,0.032186000,False
500929,3,4,"[1,2,2]","[2,2,3,1]","[[2],[0,1,2,3],[2,3]]",FEASIBLE,FEASIBLE,null,0.029364000,0.031747000,False
500930,4,2,"[1,1,1,1]","[1,2]","[[0,1],[0,1],[1],[0,1]]",UNSAT,UNSAT,"[0,1,2,3]",0.036757000,0.043260000,False
500931,4,7,"[2,3,2,3]","[1,2,2,1,3,2,3]","[[1,3],[1,2,5,6],[0,1,2,4,5],[0,1,2,3,4,5]]",FEASIBLE,FEASIBLE,null,0.096484000,0.071881000,False
500932,6,2,"[1,1,2,1,1,2]","[3,3]","[[1],[0],[0,1],[1],[0,1],[0,1]]",UNSAT,UNSAT,"[0,2,3,5]",0.115343000,0.055457000,False
500933,1,7,[1],"[1,3,1,2,2,3,3]","[[0,1,2,5]]",FEASIBLE,FEASIBLE,null,0.007633000,0.019395000,False
500934,4,7,"[1,1,3,1]","[2,3,3,3,1,1,2]","[[6],[1],[0,2,4,5,6],[2,6]]",FEASIBLE,FEASIBLE,null,0.095058000,0.039373000,False
500935,6,1,"[1,1,1,1,1,1]",[3],"[[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2,3]",0.065503000,0.049982000,False
500936,3,4,"[1,1,1]","[3,2,1,1]","[[0,1,2,3],[0,1],[3]]",FEASIBLE,FEASIBLE,null,0.028553000,0.027401000,False
500937,6,4,"[3,2,1,2,2,1]","[1,2,3,3]","[[1,2,3],[0,1],[0],[1,3],[1,2,3],[0]]",UNSAT,UNSAT,"[1,2]",0.045109000,0.178318000,False
500938,5,5,"[2,1,1,1,3]","[3,2,1,3,3]","[[0,1,2,3,4],[0,1,2,3,4],[2],[3],[0,1,2,4]]",FEASIBLE,FEASIBLE,null,0.151329000,0.050920000,False
500939,5,7,"[3,1,1,1,1]","[2,2,1,1,1,3,1]","[[0,1,2,4,5],[0,1,2,3,4],[3,4,6],[0,1,2,3,4,5,6],[0,1,2,3,4,6]]",FEASIBLE,FEASIBLE,null,0.293515000,0.089993000,False
500940,5,5,"[1,1,3,3,2]","[3,3,2,1,3]","[[4],[0,3],[0,2,4],[0,1,2,3,4],[2,4]]",FEASIBLE,FEASIBLE,null,0.203857000,0.090255000,False
500941,2,2,"[1,1]","[3,1]","[[0],[0,1]]",FEASIBLE,FEASIBLE,null,0.012956000,0.025684000,False
500942,6,6,"[1,1,2,3,3,2]","[2,1,2,1,3,3]","[[1,2,4,5],[0,2,3,5],[0,1],[0,1,2,4],[0,2,3,5],[1,2,4]]",UNSAT,UNSAT,"[2,3,4,5]",0.446921000,0.152157000,False
500943,5,5,"[3,1,1,2,1]","[1,3,1,3,2]","[[0,1,2,3,4],[0,1,2,4],[3],[0,1,2,3,4],[0,4]]",FEASIBLE,FEASIBLE,null,0.165880000,0.056667000,False
500944,7,6,"[3,3,2,2,1,1,3]","[1,1,3,1,3,3]","[[0,1,2,3,4,5],[1,2,3,4,5],[0,1,2,3,4,5],[0,1,2,3,4,5],[0,1,3],[4],[0,1,3]]",UNSAT,UNSAT,"[4,6]",0.139298000,0.144985000,False
500945,4,2,"[1,1,2,1]","[1,1]","[[0,1],[0,1],[0,1],[0]]",UNSAT,UNSAT,"[0,2]",0.014930000,0.045432000,False
500946,4,2,"[2,1,1,1]","[2,2]","[[0,1],[0],[0],[0,1]]",UNSAT,UNSAT,"[0,1,2]",0.026608000,0.041630000,False
500947,2,4,"[1,1]","[3,1,3,3]","[[0,1,2,3],[0]]",FEASIBLE,FEASIBLE,null,0.013388000,0.021665000,False
500948,4,1,"[1,1,1,1]",[3],"[[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2,3]",0.025620000,0.040543000,False
