seed,boxes,resources,demands,capacities,reachable,exhaustive_result,flow_result,exhaustive_subset,exhaustive_ms,flow_ms,maximum_flow,total_demand,flow_nodes,flow_edges,mismatch
300781,1,2,[1],"[3,3]",[[0]],FEASIBLE,FEASIBLE,null,0.003604000,0.010926000,1,1,5,4,False
300782,5,6,"[2,3,1,3,1]","[1,1,3,2,1,1]","[[0,4],[0,1,2,3,4],[2],[1,2,3,4,5],[2,3,5]]",UNSAT,UNSAT,"[0,1,2,3,4]",0.147642000,0.064710000,9,10,13,27,False
300783,3,6,"[1,2,1]","[1,3,1,1,1,3]","[[0,1,2,3,4,5],[1,2,3,4,5],[0,1,2,3,4,5]]",FEASIBLE,FEASIBLE,null,0.033025000,0.032404000,4,4,11,26,False
300784,5,5,"[3,1,2,1,2]","[1,3,2,1,3]","[[0,1,2,3,4],[1,3,4],[0,1,4],[4],[2,3,4]]",FEASIBLE,FEASIBLE,null,0.125171000,0.043040000,9,9,12,25,False
300785,6,2,"[1,2,1,1,1,1]","[3,3]","[[0],[0,1],[1],[1],[1],[0]]",UNSAT,UNSAT,"[1,2,3,4]",0.105681000,0.042676000,6,7,10,15,False
300786,3,6,"[1,1,2]","[1,3,1,3,3,3]","[[4],[4],[0,1,5]]",FEASIBLE,FEASIBLE,null,0.032740000,0.025110000,4,4,11,14,False
300787,4,3,"[1,1,1,1]","[1,3,2]","[[0],[2],[1],[0,1,2]]",FEASIBLE,FEASIBLE,null,0.040840000,0.025816000,4,4,9,13,False
300788,1,1,[1],[3],[[0]],FEASIBLE,FEASIBLE,null,0.003442000,0.011520000,1,1,4,3,False
300789,1,3,[2],"[2,1,1]","[[0,1]]",FEASIBLE,FEASIBLE,null,0.004342000,0.014810000,2,2,6,6,False
300790,4,1,"[1,1,1,1]",[3],"[[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2,3]",0.022822000,0.030804000,3,4,7,9,False
300791,6,5,"[3,2,1,1,3,1]","[3,3,3,2,3]","[[0,1,3,4],[1,2,3,4],[0,2,3],[1,2,3,4],[2,3,4],[0,1,2,3,4]]",FEASIBLE,FEASIBLE,null,0.271092000,0.144275000,11,11,13,34,False
300792,1,2,[2],"[1,3]","[[0,1]]",FEASIBLE,FEASIBLE,null,0.003659000,0.014384000,2,2,5,5,False
300793,5,5,"[2,1,1,2,1]","[3,1,2,3,2]","[[0,1,2,3],[0,1,2,3,4],[2],[0,1],[1,3,4]]",FEASIBLE,FEASIBLE,null,0.128515000,0.051905000,7,7,12,25,False
300794,3,5,"[1,2,1]","[3,1,2,2,3]","[[3],[0,1,2,3,4],[2,4]]",FEASIBLE,FEASIBLE,null,0.028508000,0.026674000,4,4,10,16,False
300795,3,1,"[1,1,1]",[3],"[[0],[0],[0]]",FEASIBLE,FEASIBLE,null,0.011900000,0.018021000,3,3,6,7,False
300796,4,4,"[1,1,1,2]","[2,1,1,1]","[[3],[0,1,2,3],[2],[0,1,2,3]]",FEASIBLE,FEASIBLE,null,0.052436000,0.030337000,5,5,10,18,False
300797,3,5,"[1,2,3]","[3,2,3,2,3]","[[4],[0,1,2,3,4],[0,1,2,3]]",FEASIBLE,FEASIBLE,null,0.028955000,0.031772000,6,6,10,18,False
300798,2,3,"[2,1]","[1,1,3]","[[0,1],[0]]",UNSAT,UNSAT,"[0,1]",0.009864000,0.025916000,2,3,7,8,False
300799,4,5,"[1,1,1,1]","[1,1,2,3,2]","[[3],[0,1,3,4],[1],[1]]",UNSAT,UNSAT,"[2,3]",0.039403000,0.034928000,3,4,11,16,False
300800,3,3,"[2,1,3]","[3,2,2]","[[0,1,2],[1],[0,1,2]]",FEASIBLE,FEASIBLE,null,0.025891000,0.046212000,6,6,8,13,False
300801,5,3,"[1,1,1,3,1]","[1,2,3]","[[0,1],[0],[1,2],[0,1,2],[2]]",UNSAT,UNSAT,"[1,3]",0.030300000,0.061748000,6,7,10,17,False
300802,5,5,"[3,2,1,1,1]","[2,3,3,2,3]","[[0,1,2,3,4],[1,3,4],[0,1,2,3],[0,1,2,3,4],[2]]",FEASIBLE,FEASIBLE,null,0.129830000,0.045668000,8,8,12,28,False
300803,1,4,[3],"[1,1,3,3]","[[0,1,2,3]]",FEASIBLE,FEASIBLE,null,0.005127000,0.020203000,3,3,7,9,False
300804,3,4,"[2,1,2]","[2,2,3,3]","[[1,3],[0,1,2,3],[0,2,3]]",FEASIBLE,FEASIBLE,null,0.025202000,0.030055000,5,5,9,16,False
300805,4,3,"[3,1,2,1]","[1,1,1]","[[0,1,2],[0],[1,2],[0,2]]",UNSAT,UNSAT,"[0,1]",0.014516000,0.147685000,3,7,9,15,False
300806,2,1,"[1,1]",[1],"[[0],[0]]",UNSAT,UNSAT,"[0,1]",0.006357000,0.022334000,1,2,5,5,False
300807,6,5,"[3,3,3,1,1,2]","[1,1,3,3,2]","[[0,1,4],[0,1,3,4],[0,1,2,3,4],[0,1,2,4],[0,1,2,4],[0,3]]",UNSAT,UNSAT,"[0,1]",0.026788000,0.074871000,10,13,13,33,False
300808,2,5,"[1,2]","[1,3,2,1,3]","[[1,2,3,4],[1,2,3,4]]",FEASIBLE,FEASIBLE,null,0.013804000,0.023907000,3,3,9,15,False
300809,4,6,"[2,3,1,1]","[3,1,2,2,2,2]","[[1,2,3],[1,3,4,5],[0,5],[0,1,3,4,5]]",FEASIBLE,FEASIBLE,null,0.072296000,0.039764000,7,7,12,24,False
300810,5,3,"[1,2,1,3,2]","[2,2,1]","[[1],[0,1],[1],[0,1,2],[0,1,2]]",UNSAT,UNSAT,"[0,1,2]",0.042110000,0.049952000,5,9,10,18,False
300811,1,4,[1],"[1,1,1,2]",[[3]],FEASIBLE,FEASIBLE,null,0.005042000,0.012677000,1,1,7,6,False
300812,1,4,[3],"[2,3,1,1]","[[0,1,2]]",FEASIBLE,FEASIBLE,null,0.004891000,0.018016000,3,3,7,8,False
300813,2,1,"[1,1]",[2],"[[0],[0]]",FEASIBLE,FEASIBLE,null,0.007645000,0.015888000,2,2,5,5,False
300814,3,5,"[1,2,2]","[2,2,3,2,3]","[[0,1,2,3,4],[0,1,2,3,4],[1,3]]",FEASIBLE,FEASIBLE,null,0.031832000,0.031213000,5,5,10,20,False
300815,6,3,"[1,1,1,1,3,3]","[1,2,2]","[[0,1,2],[1],[0,2],[2],[0,1,2],[0,1,2]]",UNSAT,UNSAT,"[4,5]",0.055739000,0.054280000,5,10,11,22,False
300816,6,5,"[2,3,3,1,2,3]","[1,1,3,3,3]","[[0,4],[0,1,2,3,4],[0,1,2,3,4],[3],[1,3],[0,1,2,3,4]]",UNSAT,UNSAT,"[0,1,2,3,4]",0.250723000,0.077522000,11,14,13,31,False
300817,4,1,"[1,1,1,1]",[1],"[[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1]",0.008787000,0.029640000,1,4,7,9,False
300818,3,3,"[3,2,1]","[2,3,1]","[[0,1,2],[0,1],[0]]",UNSAT,UNSAT,"[0,1,2]",0.020661000,0.038220000,5,6,8,12,False
300819,1,4,[3],"[3,1,1,2]","[[0,1,3]]",FEASIBLE,FEASIBLE,null,0.004997000,0.018210000,3,3,7,8,False
300820,1,2,[1],"[1,1]",[[0]],FEASIBLE,FEASIBLE,null,0.003764000,0.099726000,1,1,5,4,False
300821,3,4,"[3,2,1]","[2,1,1,1]","[[0,1,2],[0,1,2],[3]]",UNSAT,UNSAT,"[0,1]",0.014796000,0.039410000,5,6,9,14,False
300822,5,1,"[1,1,1,1,1]",[3],"[[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2,3]",0.036809000,0.035247000,3,5,8,11,False
300823,6,1,"[1,1,1,1,1,1]",[2],"[[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2]",0.029096000,0.038063000,2,6,9,13,False
300824,4,4,"[2,1,1,3]","[3,1,2,3]","[[0,1,2,3],[2],[0,1,2,3],[1,2,3]]",FEASIBLE,FEASIBLE,null,0.051652000,0.049001000,7,7,10,20,False
300825,3,5,"[2,1,2]","[3,3,2,2,3]","[[0,1,2,3],[0],[0,1,3]]",FEASIBLE,FEASIBLE,null,0.028728000,0.028294000,5,5,10,16,False
300826,2,4,"[1,3]","[3,3,2,3]","[[2],[0,1,2,3]]",FEASIBLE,FEASIBLE,null,0.011565000,0.023071000,4,4,8,11,False
300827,4,2,"[1,1,1,1]","[3,2]","[[1],[0],[0,1],[0,1]]",FEASIBLE,FEASIBLE,null,0.031936000,0.024039000,4,4,8,12,False
300828,2,6,"[2,3]","[2,1,1,3,1,2]","[[0,4],[0,2,3,4]]",FEASIBLE,FEASIBLE,null,0.015083000,0.026749000,5,5,10,14,False
300829,1,2,[1],"[2,2]",[[1]],FEASIBLE,FEASIBLE,null,0.003683000,0.011148000,1,1,5,4,False
300830,4,2,"[2,2,1,2]","[2,3]","[[0,1],[0,1],[0,1],[0,1]]",UNSAT,UNSAT,"[0,1,3]",0.025074000,0.042577000,5,7,8,14,False
300831,3,2,"[1,1,2]","[2,2]","[[0],[0,1],[0,1]]",FEASIBLE,FEASIBLE,null,0.015918000,0.031411000,4,4,7,10,False
300832,3,3,"[2,1,1]","[1,1,3]","[[0,1],[0,2],[0]]",UNSAT,UNSAT,"[0,2]",0.014494000,0.031826000,3,4,8,11,False
300833,3,1,"[1,1,1]",[2],"[[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2]",0.011742000,0.026616000,2,3,6,7,False
300834,5,3,"[1,2,2,1,2]","[2,2,3]","[[1,2],[0,1,2],[1,2],[2],[0,2]]",UNSAT,UNSAT,"[0,1,2,3,4]",0.088312000,0.048787000,7,8,10,18,False
300835,3,4,"[3,1,1]","[2,2,1,3]","[[1,2,3],[3],[3]]",FEASIBLE,FEASIBLE,null,0.024848000,0.027355000,5,5,9,12,False
300836,1,4,[2],"[3,1,1,2]","[[1,2,3]]",FEASIBLE,FEASIBLE,null,0.004920000,0.018034000,2,2,7,8,False
300837,6,6,"[2,3,2,1,1,2]","[3,3,3,3,1,2]","[[0,1,3,4,5],[0,1,2,3,4,5],[0,1,3,4,5],[0,1,3,5],[0,1,3,4],[0,2,3,4,5]]",FEASIBLE,FEASIBLE,null,0.316393000,0.159618000,11,11,14,41,False
300838,6,2,"[1,1,1,2,2,1]","[1,1]","[[0],[0,1],[0,1],[0,1],[0,1],[0,1]]",UNSAT,UNSAT,"[0,3]",0.018800000,0.048563000,2,8,10,19,False
300839,4,3,"[1,2,2,3]","[1,1,1]","[[0,1,2],[0,1,2],[0,1],[0,1,2]]",UNSAT,UNSAT,"[0,3]",0.019026000,0.045633000,3,8,9,18,False
300840,2,5,"[1,1]","[2,1,3,3,3]","[[1,4],[0,1,3]]",FEASIBLE,FEASIBLE,null,0.013638000,0.020119000,2,2,9,12,False
300841,2,5,"[1,3]","[3,2,2,1,1]","[[0,1,2,3,4],[0,1,2,3,4]]",FEASIBLE,FEASIBLE,null,0.013244000,0.026477000,4,4,9,17,False
300842,5,1,"[1,1,1,1,1]",[2],"[[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2]",0.021949000,0.033984000,2,5,8,11,False
300843,5,6,"[1,3,2,1,2]","[3,3,1,3,1,2]","[[1,2,4,5],[2,3,4,5],[0,1,2,3,4,5],[0,3],[3,5]]",FEASIBLE,FEASIBLE,null,0.153802000,0.058765000,9,9,13,29,False
300844,4,5,"[1,1,1,2]","[3,1,3,3,2]","[[1,3,4],[0],[3],[0,1,2,3]]",FEASIBLE,FEASIBLE,null,0.062761000,0.031675000,5,5,11,18,False
300845,1,2,[1],"[3,2]",[[1]],FEASIBLE,FEASIBLE,null,0.003853000,0.011284000,1,1,5,4,False
300846,3,3,"[2,3,1]","[1,1,3]","[[0,1],[0,1,2],[2]]",UNSAT,UNSAT,"[0,1]",0.012217000,0.035737000,4,6,8,12,False
300847,4,6,"[1,1,3,2]","[2,1,3,1,2,2]","[[4],[3],[2,3,4],[0,1,2,3,5]]",UNSAT,UNSAT,"[1,2]",0.037562000,0.045728000,6,7,12,20,False
300848,4,5,"[2,2,1,1]","[2,3,2,2,1]","[[0,2],[0,2],[0,1,3,4],[0,1,2,3,4]]",FEASIBLE,FEASIBLE,null,0.062092000,0.053111000,6,6,11,22,False
300849,2,2,"[1,1]","[3,1]","[[0,1],[0,1]]",FEASIBLE,FEASIBLE,null,0.008307000,0.016916000,2,2,6,8,False
300850,5,3,"[1,1,1,1,2]","[3,3,2]","[[1],[1],[0],[2],[0,2]]",FEASIBLE,FEASIBLE,null,0.097439000,0.118060000,6,6,10,14,False
300851,6,4,"[1,3,2,3,2,2]","[2,1,1,2]","[[1],[1,2,3],[0,1,3],[0,1,3],[2,3],[2,3]]",UNSAT,UNSAT,"[0,1]",0.023466000,0.059925000,6,13,12,24,False
300852,3,5,"[2,1,2]","[2,1,3,1,2]","[[2,4],[3,4],[0,1,2,3,4]]",FEASIBLE,FEASIBLE,null,0.028875000,0.029903000,5,5,10,17,False
300853,4,5,"[1,1,1,1]","[2,2,2,3,2]","[[4],[3,4],[0,2],[2]]",FEASIBLE,FEASIBLE,null,0.061228000,0.026697000,4,4,11,15,False
300854,2,4,"[1,1]","[2,2,2,1]","[[0,2,3],[2]]",FEASIBLE,FEASIBLE,null,0.011480000,0.017925000,2,2,8,10,False
300855,5,6,"[1,1,1,3,1]","[3,1,1,3,3,2]","[[5],[0,2],[0,4],[0,1,2,3,4,5],[1,4]]",FEASIBLE,FEASIBLE,null,0.149404000,0.040820000,7,7,13,24,False
300856,2,4,"[1,1]","[2,1,2,1]","[[0,3],[0,3]]",FEASIBLE,FEASIBLE,null,0.011690000,0.017580000,2,2,8,10,False
300857,4,2,"[2,1,2,1]","[1,1]","[[0,1],[1],[0,1],[0,1]]",UNSAT,UNSAT,"[0,1]",0.011390000,0.036542000,2,6,8,13,False
300858,4,2,"[1,1,1,1]","[1,1]","[[1],[1],[0,1],[0]]",UNSAT,UNSAT,"[0,1]",0.012564000,0.032918000,2,4,8,11,False
300859,2,5,"[1,2]","[1,1,2,2,2]","[[3],[0,1,2,3,4]]",FEASIBLE,FEASIBLE,null,0.028814000,0.024055000,3,3,9,13,False
300860,3,2,"[1,1,1]","[3,2]","[[1],[0,1],[1]]",FEASIBLE,FEASIBLE,null,0.015957000,0.019764000,3,3,7,9,False
300861,4,4,"[3,1,2,2]","[2,1,3,1]","[[0,1,2,3],[3],[0,1,2,3],[2,3]]",UNSAT,UNSAT,"[1,3]",0.029920000,0.046705000,7,8,10,19,False
300862,4,6,"[2,3,3,2]","[2,1,3,3,3,2]","[[0,1,2,3,4,5],[0,2,3],[1,2,3,4,5],[0,1,3,5]]",FEASIBLE,FEASIBLE,null,0.073009000,0.050849000,10,10,12,28,False
300863,4,6,"[3,3,2,1]","[3,1,2,2,2,2]","[[0,2,3,4,5],[1,2,3,4],[0,2,3,4,5],[3,4]]",FEASIBLE,FEASIBLE,null,0.072296000,0.049676000,9,9,12,26,False
300864,5,3,"[1,2,1,1,1]","[1,2,2]","[[2],[0,1],[0],[1],[0]]",UNSAT,UNSAT,"[1,2]",0.026652000,0.130429000,4,6,10,14,False
300865,6,6,"[1,3,2,1,3,1]","[1,3,1,1,3,2]","[[2,3],[0,1,2,3,4,5],[0,1,2,3,4,5],[5],[0,1,2,3,4,5],[5]]",FEASIBLE,FEASIBLE,null,0.312216000,0.079853000,11,11,14,34,False
300866,6,5,"[1,1,3,2,1,1]","[2,1,3,1,1]","[[2],[1,2,3,4],[0,1,4],[0,1,2,3],[1],[0,1,2,3]]",UNSAT,UNSAT,"[2,4]",0.065204000,0.076647000,8,9,13,28,False
300867,5,3,"[1,3,1,1,1]","[3,1,3]","[[2],[0,1,2],[2],[1],[2]]",UNSAT,UNSAT,"[1,3]",0.028990000,0.043135000,5,7,10,15,False
300868,6,5,"[2,2,2,3,1,2]","[2,1,2,3,2]","[[0,3],[0,1,2,3,4],[0,1,2,3,4],[1,2,3],[1,2,3,4],[0,1,2,4]]",UNSAT,UNSAT,"[0,1,2,3,5]",0.530361000,0.087297000,10,12,13,34,False
300869,5,1,"[1,1,1,1,1]",[3],"[[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2,3]",0.036603000,0.035744000,3,5,8,11,False
300870,3,5,"[1,2,1]","[2,1,2,3,2]","[[0],[0,4],[0,2]]",FEASIBLE,FEASIBLE,null,0.030140000,0.026352000,4,4,10,13,False
300871,4,6,"[1,1,1,2]","[1,2,3,2,2,1]","[[2,5],[1,2,3,4,5],[0,1,2,3,4,5],[1,2]]",FEASIBLE,FEASIBLE,null,0.076248000,0.036385000,5,5,12,25,False
300872,1,4,[2],"[2,3,3,1]","[[0,1,2]]",FEASIBLE,FEASIBLE,null,0.005201000,0.017159000,2,2,7,8,False
300873,1,1,[1],[3],[[0]],FEASIBLE,FEASIBLE,null,0.003213000,0.010964000,1,1,4,3,False
300874,6,2,"[2,1,1,2,1,1]","[2,3]","[[0,1],[0],[0,1],[0,1],[0],[0,1]]",UNSAT,UNSAT,"[0,1,3]",0.047131000,0.051241000,5,8,10,18,False
300875,3,5,"[2,2,1]","[2,2,1,2,1]","[[0,1,2,3],[0,2,3,4],[3]]",FEASIBLE,FEASIBLE,null,0.030898000,0.032215000,5,5,10,17,False
300876,3,5,"[2,1,3]","[3,1,1,1,1]","[[0,1,2,3,4],[0],[0,2,3,4]]",FEASIBLE,FEASIBLE,null,0.030087000,0.033607000,6,6,10,18,False
300877,6,1,"[1,1,1,1,1,1]",[1],"[[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1]",0.011403000,0.134833000,1,6,9,13,False
300878,3,4,"[2,2,1]","[3,2,2,2]","[[0,1,2,3],[0,1,2,3],[3]]",FEASIBLE,FEASIBLE,null,0.026212000,0.033206000,5,5,9,16,False
300879,2,3,"[2,1]","[1,2,3]","[[0,1,2],[0]]",FEASIBLE,FEASIBLE,null,0.010118000,0.027826000,3,3,7,9,False
300880,2,3,"[1,2]","[1,2,1]","[[0],[0,1,2]]",FEASIBLE,FEASIBLE,null,0.010013000,0.021117000,3,3,7,9,False
300881,3,4,"[3,1,3]","[3,3,3,3]","[[0,1,2,3],[0,3],[0,1,2,3]]",FEASIBLE,FEASIBLE,null,0.025631000,0.034376000,7,7,9,17,False
300882,4,3,"[1,1,3,1]","[2,3,3]","[[0,1,2],[0,2],[0,1,2],[1]]",FEASIBLE,FEASIBLE,null,0.043089000,0.041497000,6,6,9,16,False
300883,2,3,"[1,2]","[3,1,2]","[[1],[0,2]]",FEASIBLE,FEASIBLE,null,0.010041000,0.019123000,3,3,7,8,False
300884,6,1,"[1,1,1,1,1,1]",[2],"[[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2]",0.030036000,0.043839000,2,6,9,13,False
300885,2,3,"[3,3]","[1,3,3]","[[0,1,2],[0,1,2]]",UNSAT,UNSAT,"[0,1]",0.010130000,0.036078000,5,6,7,11,False
300886,2,6,"[1,1]","[1,2,1,2,1,3]","[[1],[0,2,3,5]]",FEASIBLE,FEASIBLE,null,0.016119000,0.020656000,2,2,10,13,False
300887,2,4,"[1,1]","[3,2,3,3]","[[1,2,3],[0,1,2,3]]",FEASIBLE,FEASIBLE,null,0.012399000,0.020401000,2,2,8,13,False
300888,2,1,"[1,1]",[3],"[[0],[0]]",FEASIBLE,FEASIBLE,null,0.006637000,0.015099000,2,2,5,5,False
300889,1,2,[1],"[3,2]",[[1]],FEASIBLE,FEASIBLE,null,0.003912000,0.011706000,1,1,5,4,False
300890,2,1,"[1,1]",[2],"[[0],[0]]",FEASIBLE,FEASIBLE,null,0.006518000,0.015045000,2,2,5,5,False
300891,3,1,"[1,1,1]",[1],"[[0],[0],[0]]",UNSAT,UNSAT,"[0,1]",0.007638000,0.026705000,1,3,6,7,False
300892,6,1,"[1,1,1,1,1,1]",[1],"[[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1]",0.010993000,0.037927000,1,6,9,13,False
300893,4,3,"[2,2,1,1]","[3,3,2]","[[0,1,2],[0,1,2],[1],[0]]",FEASIBLE,FEASIBLE,null,0.043099000,0.031401000,6,6,9,15,False
300894,1,2,[1],"[3,2]",[[1]],FEASIBLE,FEASIBLE,null,0.003919000,0.011832000,1,1,5,4,False
300895,1,2,[1],"[3,2]",[[1]],FEASIBLE,FEASIBLE,null,0.003576000,0.011250000,1,1,5,4,False
300896,1,5,[2],"[2,2,2,2,3]","[[0,1,2,3,4]]",FEASIBLE,FEASIBLE,null,0.095806000,0.020110000,2,2,8,11,False
300897,6,4,"[3,1,1,1,2,3]","[1,3,3,1]","[[0,1,2],[0],[2],[0,1,2,3],[0,2,3],[0,1,3]]",UNSAT,UNSAT,"[0,1]",0.024037000,0.060310000,8,11,12,25,False
300898,3,6,"[1,1,1]","[2,1,1,3,3,1]","[[0,1,5],[2],[4]]",FEASIBLE,FEASIBLE,null,0.034891000,0.024079000,3,3,11,14,False
300899,3,2,"[1,2,2]","[1,2]","[[0],[0,1],[0,1]]",UNSAT,UNSAT,"[0,1]",0.009923000,0.046942000,3,5,7,10,False
300900,3,3,"[1,3,3]","[3,1,2]","[[2],[0,1,2],[0,1,2]]",UNSAT,UNSAT,"[1,2]",0.037753000,0.052770000,5,7,8,13,False
300901,4,1,"[1,1,1,1]",[1],"[[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1]",0.008891000,0.031124000,1,4,7,9,False
300902,4,1,"[1,1,1,1]",[3],"[[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2,3]",0.022568000,0.033679000,3,4,7,9,False
300903,3,6,"[2,3,2]","[2,2,1,3,2,2]","[[0,1,2,4,5],[0,1,2,3,4,5],[0,1,2,3,4,5]]",FEASIBLE,FEASIBLE,null,0.039969000,0.054734000,7,7,11,26,False
300904,4,6,"[3,3,1,2]","[1,1,1,3,1,1]","[[0,1,2,3,4],[0,1,2],[5],[0,2,3,4,5]]",UNSAT,UNSAT,"[0,1]",0.023324000,0.077742000,7,9,12,24,False
300905,1,1,[1],[3],[[0]],FEASIBLE,FEASIBLE,null,0.003281000,0.011320000,1,1,4,3,False
300906,4,5,"[2,2,1,1]","[2,3,1,2,1]","[[0,1,2,4],[0,1],[2],[0]]",FEASIBLE,FEASIBLE,null,0.061863000,0.042763000,6,6,11,17,False
300907,3,5,"[1,1,1]","[2,2,2,2,1]","[[0,2,4],[1],[3]]",FEASIBLE,FEASIBLE,null,0.029179000,0.023077000,3,3,10,13,False
300908,2,2,"[2,1]","[2,1]","[[0,1],[0,1]]",FEASIBLE,FEASIBLE,null,0.012506000,0.019271000,3,3,6,8,False
300909,3,6,"[2,1,1]","[1,3,2,3,3,2]","[[2,3,4],[0,1,2,3,4,5],[0,1,3,4,5]]",FEASIBLE,FEASIBLE,null,0.034233000,0.034242000,4,4,11,23,False
300910,5,2,"[1,1,1,1,1]","[3,1]","[[0],[0],[0,1],[1],[1]]",UNSAT,UNSAT,"[3,4]",0.029903000,0.143093000,4,5,9,13,False
300911,6,2,"[1,1,1,1,1,1]","[3,2]","[[0,1],[0,1],[0],[0,1],[0,1],[0,1]]",UNSAT,UNSAT,"[0,1,2,3,4,5]",0.132681000,0.050473000,5,6,10,19,False
300912,3,2,"[1,1,1]","[3,3]","[[0],[1],[0]]",FEASIBLE,FEASIBLE,null,0.016898000,0.019911000,3,3,7,8,False
300913,2,2,"[1,2]","[3,3]","[[1],[0,1]]",FEASIBLE,FEASIBLE,null,0.008269000,0.018352000,3,3,6,7,False
300914,1,6,[3],"[3,1,3,3,1,1]","[[0,1,4,5]]",FEASIBLE,FEASIBLE,null,0.006061000,0.020198000,3,3,9,11,False
300915,2,2,"[1,1]","[3,3]","[[1],[1]]",FEASIBLE,FEASIBLE,null,0.008185000,0.015364000,2,2,6,6,False
300916,2,2,"[1,1]","[1,1]","[[0],[1]]",FEASIBLE,FEASIBLE,null,0.007961000,0.015343000,2,2,6,6,False
300917,2,1,"[1,1]",[1],"[[0],[0]]",UNSAT,UNSAT,"[0,1]",0.006139000,0.021950000,1,2,5,5,False
300918,2,4,"[1,2]","[3,1,1,2]","[[0],[0,3]]",FEASIBLE,FEASIBLE,null,0.011727000,0.019367000,3,3,8,9,False
300919,1,1,[1],[3],[[0]],FEASIBLE,FEASIBLE,null,0.002967000,0.010627000,1,1,4,3,False
300920,2,6,"[1,1]","[3,1,3,3,3,3]","[[2],[1]]",FEASIBLE,FEASIBLE,null,0.014782000,0.017590000,2,2,10,10,False
300921,1,3,[2],"[1,3,2]","[[0,1]]",FEASIBLE,FEASIBLE,null,0.006662000,0.014866000,2,2,6,6,False
300922,4,4,"[1,2,1,1]","[2,3,1,2]","[[0,1,2,3],[2,3],[0],[1]]",FEASIBLE,FEASIBLE,null,0.052516000,0.028972000,5,5,10,16,False
300923,4,5,"[1,1,3,3]","[1,3,3,3,1]","[[0,1,2,3,4],[4],[0,2,3,4],[0,1,2,3,4]]",FEASIBLE,FEASIBLE,null,0.062451000,0.054009000,8,8,11,24,False
300924,3,1,"[1,1,1]",[1],"[[0],[0],[0]]",UNSAT,UNSAT,"[0,1]",0.007241000,0.026126000,1,3,6,7,False
300925,1,5,[2],"[2,1,2,3,3]","[[0,2,3,4]]",FEASIBLE,FEASIBLE,null,0.005533000,0.017461000,2,2,8,10,False
300926,4,6,"[1,2,1,1]","[2,2,1,3,3,1]","[[0,1,4,5],[0,1,2,4,5],[5],[4]]",FEASIBLE,FEASIBLE,null,0.071853000,0.034545000,5,5,12,21,False
300927,4,3,"[1,1,1,1]","[3,1,3]","[[0],[0,1,2],[2],[2]]",FEASIBLE,FEASIBLE,null,0.042021000,0.025152000,4,4,9,13,False
300928,3,4,"[2,3,1]","[2,2,1,2]","[[0,2],[0,1,2,3],[3]]",FEASIBLE,FEASIBLE,null,0.024855000,0.126441000,6,6,9,14,False
300929,3,5,"[2,3,1]","[2,2,1,2,2]","[[1,2],[0,2,3],[0]]",UNSAT,UNSAT,"[0,1]",0.017079000,0.037941000,5,6,10,14,False
300930,2,6,"[2,2]","[1,3,3,2,2,2]","[[0,1,2,3,4,5],[0,1,2,3,4]]",FEASIBLE,FEASIBLE,null,0.015419000,0.029620000,4,4,10,19,False
300931,2,4,"[1,1]","[2,1,3,1]","[[3],[1,2]]",FEASIBLE,FEASIBLE,null,0.011885000,0.017719000,2,2,8,9,False
300932,4,6,"[3,2,1,3]","[1,1,1,3,2,3]","[[0,1,2,3,5],[0,1,2,4,5],[3],[1,2,3,5]]",FEASIBLE,FEASIBLE,null,0.072735000,0.057997000,9,9,12,25,False
300933,6,6,"[1,3,1,3,1,2]","[2,3,1,3,3,1]","[[1,5],[0,1,2,3,4,5],[3,4,5],[0,1,2,3,4,5],[3,4],[3,4]]",FEASIBLE,FEASIBLE,null,0.314816000,0.068222000,11,11,14,33,False
300934,1,6,[2],"[2,3,1,1,3,2]","[[1,4]]",FEASIBLE,FEASIBLE,null,0.006035000,0.016805000,2,2,9,9,False
300935,3,4,"[1,2,2]","[3,2,2,1]","[[0,1,2],[0,1,3],[0,1,2,3]]",FEASIBLE,FEASIBLE,null,0.025027000,0.029233000,5,5,9,17,False
300936,3,2,"[1,2,1]","[1,3]","[[0,1],[0,1],[1]]",FEASIBLE,FEASIBLE,null,0.016323000,0.031257000,4,4,7,10,False
300937,3,6,"[1,2,1]","[1,3,2,2,3,1]","[[0,4],[3,5],[3]]",FEASIBLE,FEASIBLE,null,0.033052000,0.025075000,4,4,11,14,False
300938,4,5,"[1,3,1,2]","[1,3,1,3,2]","[[2,3],[0,1,2,3,4],[3],[1,2]]",FEASIBLE,FEASIBLE,null,0.063090000,0.055935000,7,7,11,19,False
